iso3,year,u5mr,dtp3,mcv1,pol3,gdp_pc,health_exp_pc,fertility,female_secondary_enrollment,basic_water,basic_sanitation,physicians_per_1000
MEX,2021,14.2,78,99,78,10314.050672211482,606.13415527,1.97,103.972526550293,99.0090934864526,92.1526440010022,2.541
MEX,2022,13.8,83,86,83,11405.79404737593,650.97070313,1.94,104.8212890625,99.2737986132837,92.6614618116548,2.588
MEX,2023,13.4,85,76,85,13860.95978093256,760.98840332,1.91,108.700912475586,99.4095196134934,92.9784568798496,NA
MEX,2024,13.1,78,80,78,14185.781224852855,NA,1.892,109.978668212891,99.5413676283293,92.9912822357176,NA
MHL,2000,42.7,39,94,36,2264.7911489764524,306.73342896,4.695,NA,88.7785656055878,74.7275535409277,0.471
MHL,2001,42.7,48,64,56,2394.345011051777,269.22146606,4.583,NA,88.7361116250114,74.8983706314678,NA
MHL,2002,42.5,80,80,80,2566.067087992222,309.72741699,4.488,79.4897689819336,88.6939841063505,75.0678760410401,NA
MHL,2003,42.2,68,90,80,2539.330738395399,338.22610474,4.418,76.2464065551758,88.6522614448274,75.2357419905979,NA
MHL,2004,41.8,64,70,68,2566.0829101581357,363.40332031,4.34,79.4486923217773,88.6109447251145,75.4019644335075,NA
MHL,2005,41.3,77,86,88,2658.652178938851,490.59927368,4.276,73.9568328857422,88.5455141117699,75.7826662619326,NA
MHL,2006,40.9,74,96,95,2754.269887675027,613.29852295,4.197,79.8606872558594,88.4803975214392,76.0448233755654,NA
MHL,2007,40.4,93,94,91,2892.2840395887383,485.01657104,4.09,83.4545974731445,88.4157787879213,76.2960646332462,0.596
MHL,2008,40,95,86,96,2817.6052277532194,536.23034668,3.967,88.787483215332,88.3514803494463,76.5371074289025,NA
MHL,2009,39.5,96,78,99,2906.6302697091446,543.67626953,3.83,86.5034713745117,88.2877562001055,76.7672035221088,NA
MHL,2010,39,94,97,95,3095.4576896472217,548.59899902,3.673,NA,88.2244329493456,76.987068031911,0.615
MHL,2011,38.4,87,88,88,3319.398154391508,376.39205933,3.527,NA,88.1615235690486,77.1968326186549,0.636
MHL,2012,37.8,80,78,80,3514.265154903829,410.4979248,3.382,NA,88.0994261058338,77.3953434668074,0.467
MHL,2013,37,79,79,79,3677.9069079142087,445.42425537,3.247,NA,88.0383075874041,77.5823878699737,NA
MHL,2014,36.1,78,79,77,3735.2397782954454,449.90563965,3.18,NA,87.9780013453875,77.7587559493787,NA
MHL,2015,35.2,85,75,85,3764.344262295082,557.35211182,3.131,87.4442319949012,87.918586730439,77.9244886482311,NA
MHL,2016,34.2,71,75,69,4229.809889119453,619.35668945,3.091,89.3410852713178,87.8599925436278,78.0801139470474,NA
