iso3,year,physicians_per_1000
SMR,2008,NA
SMR,2009,NA
SMR,2010,NA
SMR,2011,4.814
SMR,2012,4.896
SMR,2013,4.881
SMR,2014,5.964
SMR,2015,NA
SMR,2016,NA
SMR,2017,NA
SMR,2018,NA
SMR,2019,NA
SMR,2020,NA
SMR,2021,NA
SMR,2022,4.663
SMR,2023,4.629
SMR,2024,NA
SOM,2000,NA
SOM,2001,NA
SOM,2002,NA
SOM,2003,NA
SOM,2004,NA
SOM,2005,NA
SOM,2006,0.027
SOM,2007,NA
SOM,2008,NA
SOM,2009,NA
SOM,2010,NA
SOM,2011,NA
SOM,2012,NA
SOM,2013,NA
SOM,2014,0.048
SOM,2015,NA
SOM,2016,NA
SOM,2017,NA
SOM,2018,NA
SOM,2019,NA
SOM,2020,NA
SOM,2021,NA
SOM,2022,NA
SOM,2023,NA
SOM,2024,NA
SRB,2000,NA
SRB,2001,NA
SRB,2002,NA
SRB,2003,2.707
SRB,2004,2.772
SRB,2005,2.757
SRB,2006,2.783
SRB,2007,2.852
SRB,2008,2.943
SRB,2009,2.973
SRB,2010,3.017
SRB,2011,3.043
SRB,2012,3.047
SRB,2013,3.058
SRB,2014,3.03
SRB,2015,3.043
SRB,2016,2.926
SRB,2017,2.937
SRB,2018,2.966
SRB,2019,NA
SRB,2020,2.875
SRB,2021,3.029
SRB,2022,3.099
SRB,2023,NA
SRB,2024,NA
SSA,2000,NA
SSA,2001,NA
SSA,2002,NA
SSA,2003,NA
SSA,2004,NA
SSA,2005,NA
SSA,2006,NA
SSA,2007,NA
SSA,2008,NA
SSA,2009,NA
SSA,2010,0.20188014220692346
SSA,2011,NA
SSA,2012,NA
SSA,2013,NA
SSA,2014,NA
SSA,2015,NA
SSA,2016,NA
SSA,2017,NA
SSA,2018,NA
SSA,2019,NA
SSA,2020,NA
SSA,2021,NA
SSA,2022,0.2612598411718748
SSA,2023,NA
SSA,2024,NA
SSD,2000,NA
SSD,2001,NA
SSD,2002,NA
SSD,2003,NA
SSD,2004,NA
SSD,2005,NA
SSD,2006,NA
SSD,2007,NA
SSD,2008,NA
SSD,2009,NA
SSD,2010,NA
SSD,2011,NA
SSD,2012,NA
SSD,2013,NA
SSD,2014,NA
SSD,2015,NA
SSD,2016,NA
SSD,2017,NA
SSD,2018,0.041
SSD,2019,0.033
SSD,2020,0.043
SSD,2021,NA
SSD,2022,0.041
SSD,2023,NA
SSD,2024,NA
SSF,2000,0.12684015290203954
SSF,2001,NA
SSF,2002,NA
SSF,2003,NA
SSF,2004,NA
SSF,2005,NA
SSF,2006,NA
SSF,2007,NA
SSF,2008,NA
SSF,2009,NA
SSF,2010,0.1833212330096786
SSF,2011,NA
SSF,2012,NA
SSF,2013,NA
SSF,2014,NA
SSF,2015,NA
SSF,2016,NA
SSF,2017,NA
SSF,2018,NA
SSF,2019,NA
SSF,2020,NA
SSF,2021,NA
SSF,2022,0.24964665593191762
SSF,2023,NA
SSF,2024,NA
SST,2000,1.0976012439747314
SST,2001,NA
SST,2002,NA
SST,2003,NA
SST,2004,NA
SST,2005,NA
SST,2006,NA
SST,2007,NA
SST,2008,NA
SST,2009,NA
SST,2010,1.2161040882953558
SST,2011,NA
SST,2012,NA
SST,2013,NA
SST,2014,NA
SST,2015,NA
SST,2016,NA
SST,2017,NA
SST,2018,NA
SST,2019,NA
SST,2020,NA
SST,2021,NA
SST,2022,1.873761185923902
SST,2023,NA
SST,2024,NA
STP,2000,NA
STP,2001,NA
STP,2002,NA
STP,2003,NA
STP,2004,0.514
STP,2005,NA
STP,2006,NA
STP,2007,NA
STP,2008,NA
STP,2009,NA
STP,2010,NA
STP,2011,NA
STP,2012,NA
STP,2013,NA
STP,2014,NA
STP,2015,0.315
STP,2016,NA
STP,2017,NA
STP,2018,NA
STP,2019,0.492
STP,2020,NA
STP,2021,NA
STP,2022,0.464
STP,2023,NA
STP,2024,NA
SUR,2000,0.401
SUR,2001,NA
SUR,2002,NA
SUR,2003,NA
SUR,2004,0.778
SUR,2005,NA
SUR,2006,NA
SUR,2007,NA
SUR,2008,NA
SUR,2009,0.679
SUR,2010,NA
SUR,2011,NA
SUR,2012,NA
SUR,2013,NA
SUR,2014,NA
SUR,2015,1.006
SUR,2016,1.087
SUR,2017,1.139
SUR,2018,0.787
SUR,2019,NA
SUR,2020,NA
SUR,2021,1.466
SUR,2022,NA
SUR,2023,1.355
SUR,2024,NA
SVK,2000,3.238
SVK,2001,3.223
SVK,2002,3.201
SVK,2003,3.148
SVK,2004,3.151
SVK,2005,3.035
SVK,2006,3.169
SVK,2007,3.388
SVK,2008,3.369
SVK,2009,3.305
SVK,2010,3.359
SVK,2011,3.307
SVK,2012,3.366
SVK,2013,3.393
SVK,2014,3.43
SVK,2015,3.454
SVK,2016,3.476
SVK,2017,3.423
SVK,2018,3.523
SVK,2019,3.569
SVK,2020,3.671
SVK,2021,3.683
SVK,2022,3.697
SVK,2023,NA
SVK,2024,NA
SVN,2000,2.154
SVN,2001,2.174
SVN,2002,2.229
SVN,2003,2.251
SVN,2004,2.302
SVN,2005,2.35
SVN,2006,2.366
SVN,2007,2.39
SVN,2008,2.397
SVN,2009,2.415
SVN,2010,2.435
SVN,2011,2.5
SVN,2012,2.546
SVN,2013,2.634
SVN,2014,2.775
SVN,2015,2.83
SVN,2016,3.019
SVN,2017,3.107
SVN,2018,3.185
SVN,2019,3.27
SVN,2020,3.303
SVN,2021,3.335
SVN,2022,3.367
SVN,2023,NA
SVN,2024,NA
SWE,2000,3.026
SWE,2001,3.121
SWE,2002,3.212
SWE,2003,3.283
SWE,2004,3.373
SWE,2005,3.454
SWE,2006,3.543
SWE,2007,3.625
SWE,2008,3.681
SWE,2009,3.749
SWE,2010,3.808
SWE,2011,3.888
SWE,2012,3.967
SWE,2013,4.043
SWE,2014,4.109
SWE,2015,4.174
SWE,2016,4.233
SWE,2017,4.269
SWE,2018,4.322
SWE,2019,4.288
SWE,2020,4.322
SWE,2021,4.408
SWE,2022,NA
SWE,2023,NA
SWE,2024,NA
SWZ,2000,NA
SWZ,2001,0.17
SWZ,2002,NA
SWZ,2003,0.15
SWZ,2004,0.159
SWZ,2005,NA
SWZ,2006,NA
SWZ,2007,NA
SWZ,2008,NA
SWZ,2009,0.157
SWZ,2010,NA
SWZ,2011,0.098
SWZ,2012,NA
SWZ,2013,NA
SWZ,2014,NA
SWZ,2015,NA
SWZ,2016,0.093
SWZ,2017,0.18
SWZ,2018,0.238
SWZ,2019,NA
SWZ,2020,0.138
SWZ,2021,NA
SWZ,2022,0.561
SWZ,2023,0.557
SWZ,2024,NA
SXM,2000,NA
SXM,2001,NA
SXM,2002,NA
SXM,2003,NA
SXM,2004,NA
SXM,2005,NA
SXM,2006,NA
SXM,2007,NA
SXM,2008,NA
SXM,2009,NA
SXM,2010,NA
SXM,2011,NA
SXM,2012,NA
SXM,2013,NA
SXM,2014,NA
SXM,2015,NA
SXM,2016,NA
SXM,2017,NA
SXM,2018,NA
SXM,2019,NA
SXM,2020,NA
SXM,2021,NA
SXM,2022,NA
SXM,2023,NA
SXM,2024,NA
SYC,2000,NA
SYC,2001,NA
SYC,2002,NA
SYC,2003,NA
SYC,2004,1.372
SYC,2005,1.165
SYC,2006,0.83
SYC,2007,0.995
SYC,2008,0.757
SYC,2009,1.1
SYC,2010,1.053
SYC,2011,1.103
SYC,2012,0.935
SYC,2013,NA
SYC,2014,NA
SYC,2015,NA
SYC,2016,1.849
SYC,2017,NA
SYC,2018,2.087
SYC,2019,1.869
SYC,2020,NA
SYC,2021,3.634
SYC,2022,6.598
SYC,2023,NA
SYC,2024,NA
SYR,2000,1.347
SYR,2001,NA
SYR,2002,1.435
SYR,2003,1.368
SYR,2004,1.412
SYR,2005,1.501
SYR,2006,NA
SYR,2007,1.417
SYR,2008,1.419
SYR,2009,1.362
SYR,2010,1.388
SYR,2011,NA
SYR,2012,NA
SYR,2013,NA
SYR,2014,1.432
SYR,2015,NA
SYR,2016,1.172
SYR,2017,1.468
SYR,2018,1.5
SYR,2019,1.517
SYR,2020,1.5
SYR,2021,1.521
SYR,2022,NA
SYR,2023,NA
SYR,2024,NA
TCA,2000,NA
TCA,2001,NA
TCA,2002,NA
TCA,2003,NA
TCA,2004,NA
TCA,2005,NA
TCA,2006,NA
TCA,2007,NA
TCA,2008,NA
TCA,2009,NA
TCA,2010,NA
TCA,2011,NA
TCA,2012,NA
TCA,2013,NA
TCA,2014,NA
TCA,2015,NA
TCA,2016,NA
TCA,2017,NA
TCA,2018,NA
TCA,2019,NA
TCA,2020,NA
TCA,2021,NA
TCA,2022,NA
TCA,2023,NA
TCA,2024,NA
TCD,2000,0.028
TCD,2001,NA
TCD,2002,NA
TCD,2003,NA
TCD,2004,0.035
TCD,2005,NA
TCD,2006,0.034
TCD,2007,NA
TCD,2008,NA
TCD,2009,NA
TCD,2010,NA
TCD,2011,NA
TCD,2012,0.04
TCD,2013,0.042
TCD,2014,0.043
TCD,2015,0.048
TCD,2016,0.036
TCD,2017,0.042
TCD,2018,0.05
TCD,2019,0.052
TCD,2020,0.058
TCD,2021,0.056
TCD,2022,0.082
TCD,2023,0.085
TCD,2024,NA
TEA,2000,1.1344976964965414
TEA,2001,NA
TEA,2002,NA
TEA,2003,NA
TEA,2004,NA
TEA,2005,NA
TEA,2006,NA
TEA,2007,NA
TEA,2008,NA
TEA,2009,NA
TEA,2010,1.1426347835933672
TEA,2011,NA
TEA,2012,NA
TEA,2013,NA
TEA,2014,NA
TEA,2015,NA
TEA,2016,NA
TEA,2017,NA
TEA,2018,NA
TEA,2019,NA
TEA,2020,NA
TEA,2021,NA
TEA,2022,2.338242460028502
TEA,2023,NA
TEA,2024,NA
TEC,2000,3.1360640469281083
TEC,2001,NA
TEC,2002,NA
TEC,2003,NA
TEC,2004,NA
TEC,2005,NA
TEC,2006,NA
TEC,2007,NA
TEC,2008,NA
TEC,2009,NA
TEC,2010,3.3462833996114894
TEC,2011,NA
TEC,2012,NA
TEC,2013,NA
TEC,2014,NA
TEC,2015,NA
TEC,2016,NA
TEC,2017,NA
TEC,2018,NA
TEC,2019,NA
TEC,2020,NA
TEC,2021,NA
TEC,2022,3.7184317791344945
TEC,2023,NA
TEC,2024,NA
TGO,2000,NA
TGO,2001,0.057
TGO,2002,NA
TGO,2003,NA
TGO,2004,0.043
TGO,2005,NA
TGO,2006,NA
TGO,2007,0.047
TGO,2008,0.055
TGO,2009,NA
TGO,2010,0.0506
TGO,2011,NA
TGO,2012,NA
TGO,2013,NA
TGO,2014,NA
TGO,2015,0.047
TGO,2016,0.044
TGO,2017,0.072
TGO,2018,0.074
TGO,2019,0.074
TGO,2020,0.079
TGO,2021,0.057
TGO,2022,0.08
TGO,2023,NA
TGO,2024,NA
THA,2000,NA
THA,2001,0.298
THA,2002,0.295
THA,2003,NA
THA,2004,0.289
THA,2005,NA
THA,2006,0.284
THA,2007,0.292
THA,2008,0.311
THA,2009,0.333
THA,2010,0.383
THA,2011,NA
THA,2012,NA
THA,2013,NA
THA,2014,NA
THA,2015,0.453
THA,2016,0.433
THA,2017,0.788
THA,2018,0.518
THA,2019,0.548
THA,2020,0.509
THA,2021,0.541
THA,2022,NA
THA,2023,NA
THA,2024,NA
TJK,2000,2.148
TJK,2001,2.095
TJK,2002,2.008
TJK,2003,1.906
TJK,2004,1.914
TJK,2005,1.917
TJK,2006,1.88
TJK,2007,1.861
TJK,2008,1.895
TJK,2009,1.616
TJK,2010,1.67
TJK,2011,1.693
TJK,2012,1.697
TJK,2013,1.677
TJK,2014,1.727
TJK,2015,1.747
TJK,2016,1.754
TJK,2017,1.785
TJK,2018,1.934
TJK,2019,1.933
TJK,2020,1.995
TJK,2021,1.949
TJK,2022,1.939
TJK,2023,1.87
TJK,2024,NA
TKM,2000,2.708
TKM,2001,2.702
TKM,2002,2.657
TKM,2003,2.551
TKM,2004,2.479
TKM,2005,2.356
TKM,2006,2.236
TKM,2007,2.175
TKM,2008,2.126
TKM,2009,2.105
TKM,2010,2.079
TKM,2011,2.079
TKM,2012,2.029
TKM,2013,1.999
TKM,2014,2.002
TKM,2015,1.974
TKM,2016,1.959
TKM,2017,1.969
TKM,2018,1.971
TKM,2019,1.957
TKM,2020,1.96
TKM,2021,1.917
TKM,2022,1.916
TKM,2023,1.93
TKM,2024,NA
TLA,2000,1.5125306484516314
TLA,2001,NA
TLA,2002,NA
TLA,2003,NA
TLA,2004,NA
TLA,2005,NA
TLA,2006,NA
TLA,2007,NA
TLA,2008,NA
TLA,2009,NA
TLA,2010,1.8968811133597248
TLA,2011,NA
TLA,2012,NA
TLA,2013,NA
TLA,2014,NA
TLA,2015,NA
TLA,2016,NA
TLA,2017,NA
TLA,2018,NA
TLA,2019,NA
TLA,2020,NA
TLA,2021,NA
TLA,2022,2.453801036377183
TLA,2023,NA
TLA,2024,NA
TLS,2000,NA
TLS,2001,NA
TLS,2002,NA
TLS,2003,NA
TLS,2004,0.082
TLS,2005,NA
TLS,2006,NA
TLS,2007,0.034
TLS,2008,0.037
TLS,2009,0.044
TLS,2010,0.079
TLS,2011,0.078
TLS,2012,NA
TLS,2013,0.615
TLS,2014,0.678
TLS,2015,0.69
TLS,2016,NA
TLS,2017,0.745
TLS,2018,0.718
TLS,2019,0.764
TLS,2020,0.752
TLS,2021,NA
TLS,2022,NA
TLS,2023,NA
TLS,2024,NA
TMN,2000,0.7674252839217858
TMN,2001,NA
TMN,2002,NA
TMN,2003,NA
TMN,2004,NA
TMN,2005,NA
TMN,2006,NA
TMN,2007,NA
TMN,2008,NA
TMN,2009,NA
TMN,2010,NA
TMN,2011,NA
TMN,2012,NA
TMN,2013,NA
TMN,2014,NA
TMN,2015,NA
TMN,2016,NA
TMN,2017,NA
TMN,2018,NA
TMN,2019,NA
TMN,2020,NA
TMN,2021,NA
TMN,2022,1.1212541056068328
TMN,2023,NA
TMN,2024,NA
TON,2000,0.499
TON,2001,0.339
TON,2002,0.289
TON,2003,NA
TON,2004,NA
TON,2005,NA
TON,2006,NA
TON,2007,NA
TON,2008,0.533
TON,2009,0.578
TON,2010,0.54
TON,2011,NA
TON,2012,NA
TON,2013,0.514
TON,2014,NA
TON,2015,NA
TON,2016,NA
TON,2017,NA
TON,2018,NA
TON,2019,1.012
TON,2020,0.946
TON,2021,1.014
TON,2022,NA
TON,2023,NA
TON,2024,NA
TSA,2000,NA
TSA,2001,NA
TSA,2002,NA
TSA,2003,NA
TSA,2004,NA
TSA,2005,NA
TSA,2006,NA
TSA,2007,NA
TSA,2008,NA
TSA,2009,NA
TSA,2010,NA
TSA,2011,NA
TSA,2012,NA
TSA,2013,NA
TSA,2014,NA
TSA,2015,NA
TSA,2016,NA
TSA,2017,NA
TSA,2018,NA
TSA,2019,NA
TSA,2020,NA
TSA,2021,NA
TSA,2022,0.7340491510181254
TSA,2023,NA
TSA,2024,NA
TSS,2000,0.12684015290203957
TSS,2001,NA
TSS,2002,NA
TSS,2003,NA
TSS,2004,NA
TSS,2005,NA
TSS,2006,NA
TSS,2007,NA
TSS,2008,NA
TSS,2009,NA
TSS,2010,0.18332123300967856
TSS,2011,NA
TSS,2012,NA
TSS,2013,NA
TSS,2014,NA
TSS,2015,NA
TSS,2016,NA
TSS,2017,NA
TSS,2018,NA
TSS,2019,NA
TSS,2020,NA
TSS,2021,NA
TSS,2022,0.24964665593191768
TSS,2023,NA
TSS,2024,NA
TTO,2000,0.966
TTO,2001,0.931
TTO,2002,0.791
TTO,2003,0.775
TTO,2004,NA
TTO,2005,NA
TTO,2006,1.172
TTO,2007,1.13
TTO,2008,NA
TTO,2009,1.444
TTO,2010,1.732
TTO,2011,1.743
TTO,2012,NA
TTO,2013,NA
TTO,2014,NA
TTO,2015,2.541
TTO,2016,NA
TTO,2017,3.222
TTO,2018,3.939
TTO,2019,4.205
TTO,2020,4.298
TTO,2021,4.157
TTO,2022,NA
TTO,2023,NA
TTO,2024,NA
TUN,2000,0.762
TUN,2001,0.787
TUN,2002,0.799
TUN,2003,0.813
TUN,2004,1.311
TUN,2005,0.919
TUN,2006,NA
TUN,2007,1.011
TUN,2008,1.094
TUN,2009,NA
TUN,2010,1.207
TUN,2011,NA
TUN,2012,NA
TUN,2013,NA
TUN,2014,1.253
TUN,2015,1.285
TUN,2016,1.258
TUN,2017,1.278
TUN,2018,NA
TUN,2019,1.299
TUN,2020,1.315
TUN,2021,1.315
TUN,2022,NA
TUN,2023,NA
TUN,2024,NA
TUR,2000,1.303
TUR,2001,1.356
TUR,2002,1.371
TUR,2003,1.393
TUR,2004,1.416
TUR,2005,1.455
TUR,2006,1.492
TUR,2007,1.532
TUR,2008,1.581
TUR,2009,1.637
TUR,2010,1.683
TUR,2011,1.698
TUR,2012,1.726
TUR,2013,1.751
TUR,2014,1.738
TUR,2015,1.765
TUR,2016,1.774
TUR,2017,1.805
TUR,2018,1.814
TUR,2019,1.884
TUR,2020,1.989
TUR,2021,2.118
TUR,2022,2.236
TUR,2023,NA
TUR,2024,NA
TUV,2000,NA
TUV,2001,NA
TUV,2002,0.625
TUV,2003,1.031
TUV,2004,NA
TUV,2005,NA
TUV,2006,NA
TUV,2007,NA
TUV,2008,0.971
TUV,2009,1.143
TUV,2010,NA
TUV,2011,NA
TUV,2012,NA
TUV,2013,NA
TUV,2014,0.909
TUV,2015,NA
TUV,2016,NA
TUV,2017,NA
TUV,2018,NA
TUV,2019,NA
TUV,2020,1.346
TUV,2021,NA
TUV,2022,NA
TUV,2023,NA
TUV,2024,NA
TZA,2000,NA
TZA,2001,NA
TZA,2002,0.023
TZA,2003,NA
TZA,2004,NA
TZA,2005,NA
TZA,2006,NA
TZA,2007,NA
TZA,2008,NA
TZA,2009,NA
TZA,2010,NA
TZA,2011,NA
TZA,2012,0.031
TZA,2013,NA
TZA,2014,0.06
TZA,2015,NA
TZA,2016,NA
TZA,2017,NA
TZA,2018,0.05
TZA,2019,NA
TZA,2020,NA
TZA,2021,NA
TZA,2022,0.134
TZA,2023,NA
TZA,2024,NA
UGA,2000,NA
UGA,2001,NA
UGA,2002,0.047
UGA,2003,NA
UGA,2004,0.081
UGA,2005,0.12
UGA,2006,NA
UGA,2007,NA
UGA,2008,NA
UGA,2009,NA
UGA,2010,NA
UGA,2011,NA
UGA,2012,0.098
UGA,2013,NA
UGA,2014,NA
UGA,2015,0.097
UGA,2016,NA
UGA,2017,0.172
UGA,2018,NA
UGA,2019,NA
UGA,2020,0.158
UGA,2021,NA
UGA,2022,0.191
UGA,2023,NA
UGA,2024,NA
UKR,2000,2.986
UKR,2001,2.984
UKR,2002,2.976
UKR,2003,2.964
UKR,2004,2.968
UKR,2005,2.974
UKR,2006,3.04
UKR,2007,3.043
UKR,2008,3.074
UKR,2009,3.442
UKR,2010,3.433
UKR,2011,3.432
UKR,2012,3.434
UKR,2013,3.433
UKR,2014,2.936
UKR,2015,NA
UKR,2016,NA
UKR,2017,NA
UKR,2018,NA
UKR,2019,NA
UKR,2020,NA
UKR,2021,NA
UKR,2022,NA
UKR,2023,3.531
UKR,2024,NA
UMC,2000,1.3809392150038413
UMC,2001,NA
UMC,2002,NA
UMC,2003,NA
UMC,2004,NA
UMC,2005,NA
UMC,2006,NA
UMC,2007,NA
UMC,2008,NA
UMC,2009,NA
UMC,2010,1.5000664372610746
UMC,2011,NA
UMC,2012,NA
UMC,2013,NA
UMC,2014,NA
UMC,2015,NA
UMC,2016,NA
UMC,2017,NA
UMC,2018,NA
UMC,2019,NA
UMC,2020,NA
UMC,2021,NA
UMC,2022,2.5335700028018624
UMC,2023,NA
UMC,2024,NA
URY,2000,NA
URY,2001,NA
URY,2002,3.777
URY,2003,NA
URY,2004,NA
URY,2005,NA
URY,2006,NA
URY,2007,NA
URY,2008,3.996
URY,2009,NA
URY,2010,NA
URY,2011,NA
URY,2012,NA
URY,2013,NA
URY,2014,NA
URY,2015,NA
URY,2016,4.008
URY,2017,5.01
URY,2018,NA
URY,2019,NA
URY,2020,NA
URY,2021,4.548
URY,2022,4.674
URY,2023,NA
URY,2024,NA
USA,2000,2.596
USA,2001,NA
USA,2002,NA
USA,2003,NA
USA,2004,2.711
USA,2005,NA
USA,2006,NA
USA,2007,NA
USA,2008,NA
USA,2009,NA
USA,2010,NA
USA,2011,NA
USA,2012,NA
USA,2013,NA
USA,2014,NA
USA,2015,NA
USA,2016,NA
USA,2017,NA
USA,2018,2.548
USA,2019,3.482
USA,2020,3.518
USA,2021,3.575
USA,2022,3.681
USA,2023,NA
USA,2024,NA
UZB,2000,2.961
UZB,2001,2.911
UZB,2002,2.849
UZB,2003,2.786
UZB,2004,2.726
UZB,2005,2.677
UZB,2006,2.662
UZB,2007,2.645
UZB,2008,2.617
UZB,2009,2.582
UZB,2010,2.555
UZB,2011,2.517
UZB,2012,2.461
UZB,2013,2.421
UZB,2014,2.39
UZB,2015,2.363
UZB,2016,2.298
UZB,2017,2.27
UZB,2018,2.329
UZB,2019,2.322
UZB,2020,2.31
UZB,2021,2.805
UZB,2022,NA
UZB,2023,NA
UZB,2024,NA
VCT,2000,0.784
VCT,2001,0.546
VCT,2002,NA
VCT,2003,NA
VCT,2004,0.895
VCT,2005,NA
VCT,2006,NA
VCT,2007,NA
VCT,2008,NA
VCT,2009,NA
VCT,2010,0.655
VCT,2011,NA
VCT,2012,0.938
VCT,2013,NA
VCT,2014,NA
VCT,2015,NA
VCT,2016,NA
VCT,2017,NA
VCT,2018,NA
VCT,2019,NA
VCT,2020,NA
VCT,2021,NA
VCT,2022,NA
VCT,2023,NA
VCT,2024,NA
VEN,2000,NA
VEN,2001,1.922
VEN,2002,NA
VEN,2003,NA
VEN,2004,NA
VEN,2005,NA
VEN,2006,NA
VEN,2007,NA
VEN,2008,NA
VEN,2009,NA
VEN,2010,NA
VEN,2011,NA
VEN,2012,NA
VEN,2013,NA
VEN,2014,NA
VEN,2015,NA
VEN,2016,NA
VEN,2017,1.664
VEN,2018,NA
VEN,2019,NA
VEN,2020,NA
VEN,2021,NA
VEN,2022,NA
VEN,2023,NA
VEN,2024,NA
VGB,2000,NA
VGB,2001,NA
VGB,2002,NA
VGB,2003,NA
VGB,2004,NA
VGB,2005,NA
VGB,2006,NA
VGB,2007,NA
VGB,2008,NA
VGB,2009,NA
VGB,2010,NA
VGB,2011,NA
VGB,2012,NA
VGB,2013,NA
VGB,2014,NA
VGB,2015,NA
VGB,2016,NA
VGB,2017,NA
VGB,2018,NA
VGB,2019,NA
VGB,2020,NA
VGB,2021,NA
VGB,2022,NA
VGB,2023,NA
VGB,2024,NA
VIR,2000,NA
VIR,2001,NA
VIR,2002,NA
VIR,2003,NA
VIR,2004,NA
VIR,2005,NA
VIR,2006,NA
VIR,2007,NA
VIR,2008,NA
VIR,2009,NA
VIR,2010,NA
VIR,2011,NA
VIR,2012,NA
VIR,2013,NA
VIR,2014,NA
VIR,2015,NA
VIR,2016,NA
VIR,2017,NA
VIR,2018,NA
VIR,2019,NA
VIR,2020,NA
VIR,2021,NA
VIR,2022,NA
VIR,2023,NA
VIR,2024,NA
VNM,2000,NA
VNM,2001,0.543
VNM,2002,0.571
VNM,2003,NA
VNM,2004,NA
VNM,2005,0.635
VNM,2006,0.643
VNM,2007,0.655
VNM,2008,0.673
VNM,2009,0.703
VNM,2010,0.714
VNM,2011,NA
VNM,2012,0.824
VNM,2013,NA
VNM,2014,0.783
VNM,2015,0.795
VNM,2016,0.825
VNM,2017,NA
VNM,2018,0.881
VNM,2019,0.99
VNM,2020,0.856
VNM,2021,1.107
VNM,2022,NA
VNM,2023,NA
VNM,2024,NA
VUT,2000,NA
VUT,2001,NA
VUT,2002,NA
VUT,2003,NA
VUT,2004,0.146
VUT,2005,NA
VUT,2006,NA
VUT,2007,0.118
VUT,2008,0.115
VUT,2009,NA
VUT,2010,NA
VUT,2011,NA
VUT,2012,0.185
VUT,2013,NA
VUT,2014,NA
VUT,2015,NA
VUT,2016,0.169
VUT,2017,NA
VUT,2018,0.137
VUT,2019,0.164
VUT,2020,NA
VUT,2021,NA
VUT,2022,NA
VUT,2023,NA
VUT,2024,NA
WLD,2000,1.522970576358791
WLD,2001,NA
WLD,2002,NA
WLD,2003,NA
WLD,2004,NA
WLD,2005,NA
WLD,2006,NA
WLD,2007,NA
WLD,2008,NA
WLD,2009,NA
WLD,2010,1.4907268795430084
WLD,2011,NA
WLD,2012,NA
WLD,2013,NA
WLD,2014,NA
WLD,2015,NA
WLD,2016,NA
WLD,2017,NA
WLD,2018,NA
WLD,2019,NA
WLD,2020,NA
WLD,2021,NA
WLD,2022,1.8606986259931693
WLD,2023,NA
WLD,2024,NA
WSM,2000,NA
WSM,2001,NA
WSM,2002,NA
WSM,2003,0.27
WSM,2004,NA
WSM,2005,0.267
WSM,2006,NA
WSM,2007,NA
WSM,2008,0.447
WSM,2009,NA
WSM,2010,0.332
WSM,2011,NA
WSM,2012,NA
WSM,2013,0.464
WSM,2014,NA
WSM,2015,NA
WSM,2016,0.329
WSM,2017,NA
WSM,2018,NA
WSM,2019,0.558
WSM,2020,0.562
WSM,2021,0.561
WSM,2022,NA
WSM,2023,NA
WSM,2024,NA
XKX,2000,NA
XKX,2001,NA
XKX,2002,NA
XKX,2003,NA
XKX,2004,NA
XKX,2005,NA
XKX,2006,NA
XKX,2007,NA
XKX,2008,NA
XKX,2009,NA
XKX,2010,NA
XKX,2011,NA
XKX,2012,NA
XKX,2013,NA
XKX,2014,NA
XKX,2015,NA
XKX,2016,NA
XKX,2017,NA
XKX,2018,NA
XKX,2019,NA
XKX,2020,NA
XKX,2021,NA
XKX,2022,NA
XKX,2023,NA
XKX,2024,NA
YEM,2000,NA
YEM,2001,NA
YEM,2002,NA
YEM,2003,NA
YEM,2004,0.305
YEM,2005,NA
YEM,2006,NA
YEM,2007,NA
YEM,2008,0.275
YEM,2009,0.275
YEM,2010,NA
YEM,2011,NA
YEM,2012,NA
YEM,2013,NA
YEM,2014,0.27
YEM,2015,NA
YEM,2016,NA
YEM,2017,NA
YEM,2018,NA
YEM,2019,NA
YEM,2020,0.176
YEM,2021,0.174
YEM,2022,0.165
YEM,2023,0.098
YEM,2024,NA
ZAF,2000,NA
ZAF,2001,NA
ZAF,2002,NA
ZAF,2003,NA
ZAF,2004,0.711
ZAF,2005,NA
ZAF,2006,NA
ZAF,2007,0.679
ZAF,2008,0.679
ZAF,2009,0.69
ZAF,2010,0.705
ZAF,2011,0.709
ZAF,2012,0.715
ZAF,2013,0.729
ZAF,2014,0.74
ZAF,2015,0.763
ZAF,2016,0.753
ZAF,2017,0.775
ZAF,2018,0.742
ZAF,2019,0.779
ZAF,2020,NA
ZAF,2021,0.781
ZAF,2022,0.794
ZAF,2023,NA
ZAF,2024,NA
ZMB,2000,NA
ZMB,2001,NA
ZMB,2002,NA
ZMB,2003,NA
ZMB,2004,0.132
ZMB,2005,0.055
ZMB,2006,0.054
ZMB,2007,NA
ZMB,2008,0.061
ZMB,2009,0.059
ZMB,2010,0.06
ZMB,2011,NA
ZMB,2012,NA
ZMB,2013,NA
ZMB,2014,NA
ZMB,2015,NA
ZMB,2016,0.09
ZMB,2017,NA
ZMB,2018,0.224
ZMB,2019,0.237
ZMB,2020,0.253
ZMB,2021,0.295
ZMB,2022,0.324
ZMB,2023,NA
ZMB,2024,NA
ZWE,2000,0.126
ZWE,2001,NA
ZWE,2002,NA
ZWE,2003,NA
ZWE,2004,0.169
ZWE,2005,0.121
ZWE,2006,NA
ZWE,2007,0.0544
ZWE,2008,0.0596
ZWE,2009,0.115
ZWE,2010,0.121
ZWE,2011,0.078
ZWE,2012,0.077
ZWE,2013,0.08
ZWE,2014,0.119
ZWE,2015,0.174
ZWE,2016,0.172
ZWE,2017,0.179
ZWE,2018,0.201
ZWE,2019,0.123
ZWE,2020,0.128
