iso3,year,health_exp_pc
CMR,2024,NA
COD,2000,17.52071953
COD,2001,5.4341011
COD,2002,4.17578602
COD,2003,6.03257608
COD,2004,7.83304834
COD,2005,8.55065727
COD,2006,10.37645721
COD,2007,11.5629034
COD,2008,15.36659527
COD,2009,12.75762081
COD,2010,12.1423111
COD,2011,11.89942932
COD,2012,13.20595551
COD,2013,15.37901688
COD,2014,18.22281265
COD,2015,18.57252884
COD,2016,19.3114109
COD,2017,18.14648819
COD,2018,17.29077148
COD,2019,19.20812035
COD,2020,20.5593071
COD,2021,21.58848572
COD,2022,24.3800106
COD,2023,23.43148804
COD,2024,NA
COG,2000,17.35089302
COG,2001,20.303905489999998
COG,2002,16.99031258
COG,2003,21.51475716
COG,2004,27.50056839
COG,2005,30.90304375
COG,2006,35.94208145
COG,2007,41.96711731
COG,2008,63.41820908
COG,2009,48.65313721
COG,2010,54.56225586
COG,2011,59.51348114
COG,2012,71.2766571
COG,2013,71.85824585
COG,2014,71.03118896
COG,2015,57.30290604
COG,2016,54.3000145
COG,2017,52.29982376
COG,2018,47.310215
COG,2019,58.42106628
COG,2020,80.09735107
COG,2021,78.60149384
COG,2022,53.11892319
COG,2023,75.55332184
COG,2024,NA
COL,2000,134.71453857
COL,2001,138.47569275
COL,2002,132.18363953
COL,2003,129.71965027
COL,2004,159.61109924
COL,2005,209.68319702
COL,2006,240.10488892
COL,2007,309.61691284
COL,2008,379.16812134
COL,2009,383.91674805
COL,2010,452.44281006
COL,2011,501.84420776
COL,2012,547.00732422
COL,2013,580.96453857
COL,2014,588.29449463
COL,2015,470.099823
COL,2016,448.84588623
COL,2017,497.54016113
COL,2018,526.11828613
COL,2019,507.06231689
COL,2020,464.41998291
COL,2021,568.84130859
COL,2022,507.07064819
COL,2023,571.15496826
COL,2024,644.30908203
COM,2000,47.59479904
COM,2001,45.34629059
COM,2002,51.12159729
COM,2003,63.91786194
COM,2004,70.61806488
COM,2005,67.80059814
COM,2006,65.72916412
COM,2007,69.87202454
COM,2008,73.75498962
COM,2009,69.4848938
COM,2010,69.21523285
COM,2011,81.19863892
COM,2012,77.10220337
COM,2013,81.81765747
COM,2014,84.63935852
COM,2015,61.16300201
COM,2016,63.53099442
COM,2017,75.01337433
COM,2018,74.89152527
COM,2019,78.23674774
COM,2020,89.67817688
COM,2021,100.50016785
COM,2022,124.14363861
COM,2023,102.23101807
COM,2024,NA
CPV,2000,59.54011154
CPV,2001,63.55782318
CPV,2002,69.12203979
CPV,2003,84.6628952
CPV,2004,93.43228912
CPV,2005,96.08917999
CPV,2006,113.13097382
CPV,2007,127.73626709
CPV,2008,127.79390717
CPV,2009,130.23704529
CPV,2010,146.07247925
CPV,2011,157.08999634
CPV,2012,174.66062927
CPV,2013,191.1048584
CPV,2014,193.39482117
CPV,2015,150.28823853
CPV,2016,157.39906311
CPV,2017,174.43547058
CPV,2018,205.5345459
CPV,2019,211.24963379
CPV,2020,249.71989441
CPV,2021,262.42272949
CPV,2022,297.08233643
CPV,2023,290.12619019
CPV,2024,NA
CRI,2000,250.30950928
CRI,2001,258.00057983
CRI,2002,279.41705322
CRI,2003,290.83309937
CRI,2004,293.77548218
CRI,2005,313.48355103
CRI,2006,364.52426147
CRI,2007,429.41894531
CRI,2008,518.1114502
CRI,2009,537.06317139
CRI,2010,663.69165039
CRI,2011,753.42633057
CRI,2012,788.53100586
CRI,2013,829.93658447
CRI,2014,836.23120117
CRI,2015,889.3762207
CRI,2016,884.73028564
CRI,2017,867.76733398
CRI,2018,917.31018066
CRI,2019,930.43511963
CRI,2020,969.89099121
CRI,2021,977.14831543
CRI,2022,978.84155273
CRI,2023,1163.30224609
CRI,2024,NA
CSS,2000,290.57061875586203
CSS,2001,291.12371998972174
CSS,2002,325.1984260090477
CSS,2003,351.5130894875404
CSS,2004,393.12461907015404
CSS,2005,442.3475975295703
CSS,2006,485.72985267802784
CSS,2007,539.4397825317325
CSS,2008,590.4201114781537
CSS,2009,604.6435920483141
CSS,2010,627.8078592981055
CSS,2011,650.7231894625046
CSS,2012,680.8794287736389
CSS,2013,712.6072568389824
CSS,2014,730.3531083377388
CSS,2015,752.9047943947263
CSS,2016,747.2260861266808
CSS,2017,788.5823093854355
CSS,2018,790.7480492536743
CSS,2019,820.2398122142786
CSS,2020,796.1579800089922
CSS,2021,851.9530106797473
CSS,2022,915.9554487159085
CSS,2023,915.8474071402977
CSS,2024,NA
CUB,2000,181.09315491
CUB,2001,198.49874878
CUB,2002,213.81524658
CUB,2003,227.49208069
CUB,2004,232.22746277
CUB,2005,331.50354004
CUB,2006,386.8258667
CUB,2007,569.43585205
CUB,2008,609.27282715
CUB,2009,675.53399658
CUB,2010,608.5847168
CUB,2011,695.81542969
CUB,2012,601.74957275
CUB,2013,712.26629639
CUB,2014,867.69702148
CUB,2015,991.08496094
CUB,2016,990.92346191
CUB,2017,987.81030273
CUB,2018,981.90283203
CUB,2019,1023.39715576
CUB,2020,1199.35327148
CUB,2021,NA
CUB,2022,NA
CUB,2023,NA
CUB,2024,NA
CUW,2000,NA
CUW,2001,NA
CUW,2002,NA
CUW,2003,NA
CUW,2004,NA
CUW,2005,NA
CUW,2006,NA
CUW,2007,NA
CUW,2008,NA
CUW,2009,NA
CUW,2010,NA
CUW,2011,NA
CUW,2012,NA
CUW,2013,NA
CUW,2014,NA
CUW,2015,NA
CUW,2016,NA
CUW,2017,NA
CUW,2018,NA
CUW,2019,NA
CUW,2020,NA
CUW,2021,NA
CUW,2022,NA
CUW,2023,NA
CUW,2024,NA
CYM,2000,NA
CYM,2001,NA
CYM,2002,NA
CYM,2003,NA
CYM,2004,NA
CYM,2005,NA
CYM,2006,NA
CYM,2007,NA
CYM,2008,NA
CYM,2009,NA
CYM,2010,NA
CYM,2011,NA
CYM,2012,NA
CYM,2013,NA
CYM,2014,NA
CYM,2015,NA
CYM,2016,NA
CYM,2017,NA
CYM,2018,NA
CYM,2019,NA
CYM,2020,NA
CYM,2021,NA
CYM,2022,NA
CYM,2023,NA
CYM,2024,NA
CYP,2000,750.51672363
CYP,2001,782.16162109
CYP,2002,890.48297119
CYP,2003,1145.05847168
CYP,2004,1286.97155762
CYP,2005,1366.01708984
CYP,2006,1474.02062988
CYP,2007,1694.27185059
CYP,2008,2155.24658203
CYP,2009,2105.4777832
CYP,2010,2045.2923584
CYP,2011,2114.66894531
CYP,2012,1899.37255859
CYP,2013,1923.03869629
CYP,2014,1869.46398926
CYP,2015,1570.54638672
CYP,2016,1619.91918945
CYP,2017,1742.67626953
CYP,2018,1987.69470215
CYP,2019,2059.45019531
CYP,2020,2443.37207031
CYP,2021,2947.81494141
CYP,2022,2748.6159668
CYP,2023,2899.36499023
CYP,2024,NA
CZE,2000,342.92108154
CZE,2001,388.54403687
CZE,2002,497.74203491
CZE,2003,640.66040039
CZE,2004,746.32891846
CZE,2005,852.65246582
CZE,2006,942.11804199
CZE,2007,1110.17663574
CZE,2008,1449.33679199
CZE,2009,1442.24279785
CZE,2010,1509.44726563
CZE,2011,1649.15905762
CZE,2012,1509.77526855
CZE,2013,1508.79907227
CZE,2014,1512.59326172
CZE,2015,1308.8013916
CZE,2016,1374.9005127
CZE,2017,1516.75012207
CZE,2018,1750.81188965
CZE,2019,1805.44030762
CZE,2020,2106.28027344
CZE,2021,2538.03344727
CZE,2022,2431.08496094
CZE,2023,2671.08398438
CZE,2024,2692.76416016
DEU,2000,2336.36230469
DEU,2001,2338.12231445
DEU,2002,2557.53564453
DEU,2003,3139.36328125
DEU,2004,3447.26977539
DEU,2005,3544.56616211
DEU,2006,3681.3659668
DEU,2007,4162.6875
DEU,2008,4647.31005859
DEU,2009,4655.171875
DEU,2010,4592.07128906
DEU,2011,5016.23583984
DEU,2012,4744.87011719
DEU,2013,5080.62402344
DEU,2014,5287.34423828
DEU,2015,4605.59033203
DEU,2016,4723.32421875
DEU,2017,5039.35302734
DEU,2018,5473.55712891
DEU,2019,5447.31787109
DEU,2020,5906.80615234
DEU,2021,6653.58349609
DEU,2022,6226.14208984
DEU,2023,6394.62255859
DEU,2024,6849.26367188
DJI,2000,35.48954773
DJI,2001,33.61427689
DJI,2002,39.49966431
DJI,2003,46.27521896
DJI,2004,40.04951477
DJI,2005,45.12551498
DJI,2006,53.26344299
DJI,2007,55.18254471
DJI,2008,55.90976715
DJI,2009,56.92132568
DJI,2010,55.7044487
DJI,2011,61.89852524
DJI,2012,64.8536911
DJI,2013,60.57233047
DJI,2014,65.53726196
DJI,2015,79.54257965
DJI,2016,68.82745361
DJI,2017,64.94396973
DJI,2018,68.79101563
DJI,2019,68.4744873
DJI,2020,66.53086853
DJI,2021,86.88237762
DJI,2022,79.13184357
DJI,2023,77.57087708
DJI,2024,NA
DMA,2000,259.0213623
DMA,2001,231.52333069
DMA,2002,226.86923218
DMA,2003,242.78863525
DMA,2004,253.70576477
DMA,2005,263.66098022
DMA,2006,271.24331665
DMA,2007,293.30905151
DMA,2008,336.0015564
DMA,2009,354.04888916
DMA,2010,369.75668335
DMA,2011,387.11709595
DMA,2012,407.42053223
DMA,2013,382.10519409
DMA,2014,389.05343628
DMA,2015,396.23742676
DMA,2016,424.15756226
DMA,2017,415.87072754
DMA,2018,503.34179688
DMA,2019,465.63766479
DMA,2020,452.65899658
DMA,2021,521.41455078
DMA,2022,542.53948975
DMA,2023,492.4524231
DMA,2024,NA
DNK,2000,2491.54174805
DNK,2001,2597.97290039
DNK,2002,2891.71069336
DNK,2003,3602.28295898
DNK,2004,4189.47265625
DNK,2005,4436.07421875
DNK,2006,4770.13720703
DNK,2007,5453.83837891
DNK,2008,6117.69677734
DNK,2009,6208.48486328
DNK,2010,6156.68554688
DNK,2011,6426.39990234
DNK,2012,6155.76367188
DNK,2013,6320.08447266
DNK,2014,6447.92382813
DNK,2015,5508.53369141
DNK,2016,5603.75830078
DNK,2017,5817.42529297
DNK,2018,6219.12988281
DNK,2019,6049.93408203
DNK,2020,6520.65771484
DNK,2021,7429.99023438
DNK,2022,6451.19433594
DNK,2023,6510.625
DNK,2024,6745.06152344
DOM,2000,138.29624939
DOM,2001,143.32540894
DOM,2002,152.86595154
DOM,2003,104.59856415
DOM,2004,105.12216187
DOM,2005,168.85827637
DOM,2006,161.94844055
DOM,2007,190.14048767
DOM,2008,229.29747009
DOM,2009,237.11128235
DOM,2010,270.03961182
DOM,2011,293.95123291
DOM,2012,304.23754883
DOM,2013,302.28512573
DOM,2014,312.44223022
DOM,2015,322.04864502
DOM,2016,328.36526489
DOM,2017,329.54168701
DOM,2018,332.47702026
DOM,2019,357.44137573
DOM,2020,354.25689697
DOM,2021,433.89172363
DOM,2022,469.34915161
DOM,2023,488.8727417
DOM,2024,NA
DZA,2000,61.85785294
DZA,2001,67.05859375
DZA,2002,66.681633
DZA,2003,75.9513092
DZA,2004,92.6876297
DZA,2005,100.83694458
DZA,2006,116.7750473
DZA,2007,150.86651611
DZA,2008,206.37207031
DZA,2009,207.20181274
DZA,2010,227.95396423
DZA,2011,285.5020752
DZA,2012,340.09176636
DZA,2013,337.57348633
DZA,2014,366.58615112
DZA,2015,296.76834106
DZA,2016,265.53491211
DZA,2017,270.93231201
DZA,2018,271.53808594
DZA,2019,242.07049561
DZA,2020,211.07240295
DZA,2021,208.93911743
DZA,2022,180.33454895
DZA,2023,233.37947083
DZA,2024,NA
EAP,2000,38.38704161725179
EAP,2001,39.5186247465139
EAP,2002,44.08120934738309
EAP,2003,50.33559536851252
EAP,2004,56.639687356351885
EAP,2005,65.02178367019555
EAP,2006,74.61254229580513
EAP,2007,89.2576304285462
EAP,2008,116.58827527062287
EAP,2009,138.5121140705462
EAP,2010,160.36428132004173
EAP,2011,200.30122813897208
EAP,2012,233.5036384392954
EAP,2013,263.8171619048959
EAP,2014,287.3271265167316
EAP,2015,307.27050452969394
EAP,2016,312.57896169598445
EAP,2017,342.752366201755
EAP,2018,388.6102204138536
EAP,2019,414.60968182013863
EAP,2020,446.4538730859133
EAP,2021,515.5273406578114
EAP,2022,566.0302862983734
EAP,2023,570.0461541074975
EAP,2024,NA
EAR,2000,63.40250625097557
EAR,2001,63.93203674673695
EAR,2002,58.779642629994676
EAR,2003,65.85553828641861
EAR,2004,74.32216337265697
EAR,2005,85.02660186156471
EAR,2006,93.78611223622578
EAR,2007,108.24504205414614
EAR,2008,119.56241860274507
EAR,2009,120.10093866857129
EAR,2010,137.3998351681977
EAR,2011,153.44090287151198
EAR,2012,160.5543028474227
EAR,2013,166.6350543118319
EAR,2014,165.92717749758577
EAR,2015,165.20106295856434
EAR,2016,161.0072051029097
EAR,2017,166.13663521277311
EAR,2018,159.6997596474996
EAR,2019,159.8212970455748
EAR,2020,162.1397489940112
EAR,2021,186.69371327093563
EAR,2022,191.39292629362703
EAR,2023,201.32127616790785
EAR,2024,NA
EAS,2000,239.83267620517245
EAS,2001,222.89050627281767
EAS,2002,224.5368427088089
EAS,2003,253.02041615632777
EAS,2004,279.713123154029
EAS,2005,293.8646879508237
EAS,2006,299.85595449760996
EAS,2007,323.5164102856499
EAS,2008,375.8729711790406
EAS,2009,421.1885250678803
EAS,2010,479.3879758725852
EAS,2011,588.7552077122558
EAS,2012,627.13244385485
EAS,2013,603.347478303646
EAS,2014,617.3950128353187
EAS,2015,604.2547506540186
EAS,2016,637.0560559335738
EAS,2017,669.232674974526
EAS,2018,723.9254738268684
EAS,2019,754.673740778479
EAS,2020,799.4680531303477
EAS,2021,899.2872592313865
EAS,2022,905.1148186684879
EAS,2023,881.2908979605636
EAS,2024,NA
ECA,2000,87.47396909944958
ECA,2001,79.90490654997983
ECA,2002,95.89697885032206
ECA,2003,123.73590972119682
ECA,2004,156.93895535358337
ECA,2005,193.1911606356127
ECA,2006,226.209177830607
ECA,2007,276.62123481489624
ECA,2008,322.5810420169621
ECA,2009,284.38424489892935
ECA,2010,310.36044188105393
ECA,2011,330.4178240933206
ECA,2012,346.09329302421236
ECA,2013,367.58763736057483
ECA,2014,345.93313398459736
ECA,2015,294.2699162839564
ECA,2016,289.02004128330407
ECA,2017,288.6403049921911
ECA,2018,282.0635250182294
ECA,2019,296.59997565349437
ECA,2020,313.4927387874448
ECA,2021,373.79966431914374
ECA,2022,366.1151508017057
ECA,2023,455.30913952715855
ECA,2024,NA
ECS,2000,934.4277884577949
ECS,2001,963.897798657633
ECS,2002,1088.038991434878
ECS,2003,1348.8236141362117
ECS,2004,1565.290371094941
ECS,2005,1657.5406250002075
ECS,2006,1775.7354863585447
ECS,2007,2046.6878403987778
ECS,2008,2290.6372559039487
ECS,2009,2194.571265205543
ECS,2010,2182.7894807082557
ECS,2011,2365.2656889429663
ECS,2012,2273.382308927462
ECS,2013,2379.2389830848997
ECS,2014,2431.976395089343
ECS,2015,2105.2635123322075
ECS,2016,2095.7945477450307
ECS,2017,2194.387400364227
ECS,2018,2346.577585247998
ECS,2019,2329.105120804657
ECS,2020,2527.45161423102
ECS,2021,2865.362040389074
ECS,2022,2811.9154503739574
ECS,2023,2968.436980609132
ECS,2024,NA
ECU,2000,49.37281418
ECU,2001,72.7922287
ECU,2002,99.12815857
ECU,2003,134.12744141
ECU,2004,152.10868835
ECU,2005,170.44190979
ECU,2006,192.55101013
ECU,2007,193.33273315
ECU,2008,231.62229919
ECU,2009,244.5753479
ECU,2010,287.00466919
ECU,2011,340.40786743
ECU,2012,387.54577637
ECU,2013,414.12683105
ECU,2014,433.41845703
ECU,2015,464.22186279
ECU,2016,449.03869629
ECU,2017,469.04544067
ECU,2018,493.82693481
ECU,2019,484.54037476
ECU,2020,470.20355225
ECU,2021,507.65136719
ECU,2022,495.30380249
ECU,2023,509.49414063
ECU,2024,NA
EGY,2000,69.37174988
EGY,2001,68.67334747
EGY,2002,63.99928665
EGY,2003,50.34780884
EGY,2004,50.33084488
EGY,2005,59.4683876
EGY,2006,66.32707214
EGY,2007,73.29454041
EGY,2008,90.15769958
EGY,2009,98.90396881
EGY,2010,105.07817841
EGY,2011,116.22949219
EGY,2012,139.81625366
EGY,2013,139.67245483
EGY,2014,155.06480408
EGY,2015,170.25532532
EGY,2016,142.61845398
EGY,2017,106.00288391
EGY,2018,118.01481628
EGY,2019,142.69670105
EGY,2020,148.35269165
EGY,2021,176.93664551
EGY,2022,171.67852783
EGY,2023,141.41111755
EGY,2024,NA
EMU,2000,1730.791278309523
EMU,2001,1772.41803751041
EMU,2002,1973.501689896714
EMU,2003,2473.5648890289954
EMU,2004,2828.802814280465
EMU,2005,2945.9402503822444
EMU,2006,3112.807717679104
EMU,2007,3531.315321005557
EMU,2008,3989.627453399377
EMU,2009,3926.9229152903913
EMU,2010,3811.855631768344
EMU,2011,4070.956007933346
EMU,2012,3801.833358110315
EMU,2013,3979.4004608571404
EMU,2014,4081.8485301249484
EMU,2015,3509.506753023416
EMU,2016,3572.524745898602
EMU,2017,3768.182637287932
EMU,2018,4058.5981722665724
EMU,2019,3990.720647189198
EMU,2020,4267.968672244994
EMU,2021,4808.526674529802
EMU,2022,4440.786632780007
EMU,2023,4665.305898854061
EMU,2024,5420.843574367417
ERI,2000,14.03034782
ERI,2001,14.90675831
ERI,2002,15.77544498
ERI,2003,19.81480217
ERI,2004,23.15624809
ERI,2005,21.92651939
ERI,2006,23.77408791
ERI,2007,19.62666321
ERI,2008,21.55065727
ERI,2009,24.35102463
ERI,2010,26.00652122
ERI,2011,35.55129623
ERI,2012,27.78689003
ERI,2013,31.64078712
ERI,2014,32.93448257
ERI,2015,29.22208977
ERI,2016,26.00592422
ERI,2017,25.10270691
ERI,2018,26.68201256
ERI,2019,28.42930794
ERI,2020,27.66697884
ERI,2021,27.58759499
ERI,2022,27.0898056
ERI,2023,28.29782677
ERI,2024,NA
ESP,2000,1005.28399658
ESP,2001,1045.05065918
ESP,2002,1174.5793457
ESP,2003,1648.05712891
ESP,2004,1932.21398926
ESP,2005,2074.33081055
ESP,2006,2256.68066406
ESP,2007,2625.55664063
ESP,2008,3019.7578125
ESP,2009,2962.48266602
ESP,2010,2816.84350586
ESP,2011,2938.18041992
ESP,2012,2620.84204102
ESP,2013,2664.48339844
ESP,2014,2716.5793457
ESP,2015,2383.85302734
ESP,2016,2378.13598633
ESP,2017,2564.55834961
ESP,2018,2784.16308594
ESP,2019,2756.62109375
ESP,2020,2942.41943359
ESP,2021,3188.8515625
ESP,2022,2948.61474609
ESP,2023,3106.62011719
ESP,2024,NA
EST,2000,209.97769165
EST,2001,214.70417786
EST,2002,250.48020935
EST,2003,368.97955322
EST,2004,474.50796509
EST,2005,549.63024902
EST,2006,627.18377686
EST,2007,866.49945068
EST,2008,1082.15478516
EST,2009,1006.50708008
EST,2010,966.19024658
EST,2011,1061.1628418
EST,2012,1058.71960449
EST,2013,1194.86206055
EST,2014,1287.76123047
EST,2015,1156.20275879
EST,2016,1226.0859375
EST,2017,1350.12646484
EST,2018,1553.43347168
EST,2019,1599.3503418
EST,2020,1789.03417969
EST,2021,2091.15649414
EST,2022,1998.74523926
EST,2023,2258.4597168
EST,2024,2437.83764648
ETH,2000,5.28970861
ETH,2001,5.50955105
ETH,2002,5.14964151
ETH,2003,5.70984173
ETH,2004,5.7385993
ETH,2005,6.4820013
ETH,2006,8.42413712
ETH,2007,11.63210678
ETH,2008,13.03863621
ETH,2009,15.1445961
ETH,2010,16.17102051
ETH,2011,14.62286568
ETH,2012,20.00217628
ETH,2013,19.26698494
ETH,2014,21.6064415
ETH,2015,23.21817207
ETH,2016,24.34373283
ETH,2017,24.18239403
ETH,2018,23.5205574
ETH,2019,25.93511963
ETH,2020,28.28001595
ETH,2021,26.06931114
ETH,2022,27.06845474
ETH,2023,34.79846954
ETH,2024,NA
EUU,2000,1431.5464371937449
EUU,2001,1473.7520292633394
EUU,2002,1649.7635259971526
EUU,2003,2069.930558687477
EUU,2004,2372.4831846017605
EUU,2005,2484.4519124791977
EUU,2006,2633.2406007716654
EUU,2007,3004.2316836524474
EUU,2008,3413.6365174045472
EUU,2009,3340.252785724428
EUU,2010,3268.036908406667
EUU,2011,3523.019518696018
EUU,2012,3301.710381081008
EUU,2013,3463.6475049293476
EUU,2014,3550.2548712076723
EUU,2015,3056.0016232766593
EUU,2016,3117.186253909473
EUU,2017,3295.2118136021245
EUU,2018,3552.9434430703727
EUU,2019,3498.76733094227
EUU,2020,3749.139904987425
EUU,2021,4245.260274534821
EUU,2022,3922.696004246955
EUU,2023,4153.58435864806
EUU,2024,5005.49753794043
FCS,2000,23.403048559014024
FCS,2001,23.547837383244996
FCS,2002,23.3661277972943
FCS,2003,30.17787954958241
FCS,2004,35.258618497410275
FCS,2005,41.00296669133966
FCS,2006,48.49732606455952
FCS,2007,57.20051897864226
FCS,2008,66.3813471912518
FCS,2009,61.308487067555554
FCS,2010,66.72278251513653
FCS,2011,72.54183851314558
FCS,2012,79.44693547389963
FCS,2013,82.95411884684295
FCS,2014,81.8094595615783
FCS,2015,74.2365842183506
FCS,2016,71.76055060104945
FCS,2017,71.12346083251992
FCS,2018,77.87526430244239
FCS,2019,75.44734722812589
FCS,2020,74.79324843802308
FCS,2021,82.70207951834409
FCS,2022,72.87815074400481
FCS,2023,70.87985323281863
FCS,2024,NA
FIN,2000,1726.74438477
FIN,2001,1810.40380859
FIN,2002,2059.3269043
FIN,2003,2613.84570313
FIN,2004,3044.12109375
FIN,2005,3236.85839844
FIN,2006,3414.94140625
FIN,2007,3918.64453125
FIN,2008,4486.33789063
FIN,2009,4349.89501953
FIN,2010,4251.52880859
FIN,2011,4717.5078125
FIN,2012,4573.19726563
FIN,2013,4892.03369141
FIN,2014,4922.4296875
FIN,2015,4128.20751953
FIN,2016,4108.73974609
FIN,2017,4235.75488281
FIN,2018,4521.27636719
FIN,2019,4459.9296875
FIN,2020,4736.21435547
FIN,2021,5261.90966797
FIN,2022,4902.0390625
FIN,2023,5515.40478516
FIN,2024,NA
FJI,2000,74.28569794
FJI,2001,61.49855804
FJI,2002,69.40512085
FJI,2003,86.09690094
FJI,2004,110.06819153000001
FJI,2005,120.21074677
FJI,2006,126.38617706
FJI,2007,140.30192566
FJI,2008,134.50354004
FJI,2009,121.05646515
FJI,2010,127.65603638
FJI,2011,140.93704224
FJI,2012,153.56562805
FJI,2013,158.51806641
FJI,2014,178.31169128
FJI,2015,169.47518921
FJI,2016,175.91635132
FJI,2017,185.69645691
FJI,2018,249.86022949
FJI,2019,254.83047485
FJI,2020,256.25967407
FJI,2021,331.58413696
FJI,2022,217.15068054
FJI,2023,212.88697815
FJI,2024,NA
FRA,2000,2161.85302734
FRA,2001,2192.71557617
FRA,2002,2449.75830078
FRA,2003,3006.3059082
FRA,2004,3458.62744141
FRA,2005,3575.02514648
FRA,2006,3811.55175781
FRA,2007,4312.31054688
FRA,2008,4807.37451172
FRA,2009,4737.578125
FRA,2010,4593.66308594
FRA,2011,4936.95605469
FRA,2012,4659.92431641
FRA,2013,4884.71582031
FRA,2014,5007.29736328
FRA,2015,4226.62646484
FRA,2016,4289.34716797
FRA,2017,4436.63720703
FRA,2018,4692.99511719
FRA,2019,4519.98583984
FRA,2020,4760.08251953
FRA,2021,5364.89746094
FRA,2022,4857.73388672
FRA,2023,5149.0546875
FRA,2024,5327.43359375
FRO,2000,NA
FRO,2001,NA
FRO,2002,NA
FRO,2003,NA
FRO,2004,NA
FRO,2005,NA
FRO,2006,NA
FRO,2007,NA
FRO,2008,NA
FRO,2009,NA
FRO,2010,NA
FRO,2011,NA
FRO,2012,NA
FRO,2013,NA
FRO,2014,NA
FRO,2015,NA
FRO,2016,NA
FRO,2017,NA
FRO,2018,NA
FRO,2019,NA
FRO,2020,NA
FRO,2021,NA
FRO,2022,NA
FRO,2023,NA
FRO,2024,NA
FSM,2000,161.47862244
FSM,2001,181.29023743
FSM,2002,169.95617676
FSM,2003,208.84524536
FSM,2004,257.98867798
FSM,2005,397.91644287
FSM,2006,245.42320251
FSM,2007,258.64785767
FSM,2008,289.50195313
FSM,2009,325.56570435
FSM,2010,361.96511841
FSM,2011,378.15283203
FSM,2012,372.10220337
FSM,2013,354.82269287
FSM,2014,345.01589966
FSM,2015,362.27624512
FSM,2016,399.77108765
FSM,2017,409.11758423
FSM,2018,428.00738525
FSM,2019,425.28103638
FSM,2020,403.03540039
FSM,2021,399.43988037
FSM,2022,468.53509521
FSM,2023,507.7762146
FSM,2024,NA
GAB,2000,123.197258
GAB,2001,120.90242767
GAB,2002,132.07215881
GAB,2003,166.59495544
GAB,2004,183.92318726
GAB,2005,188.91426086
GAB,2006,211.9914093
GAB,2007,246.78276062
GAB,2008,275.89450073
GAB,2009,277.62945557
GAB,2010,206.87702942
GAB,2011,261.37597656
GAB,2012,225.07722473
GAB,2013,261.29452515
GAB,2014,233.05368042
GAB,2015,187.27270508
GAB,2016,207.50273132
GAB,2017,192.47543335
GAB,2018,209.28697205
GAB,2019,205.99945068
GAB,2020,227.2480011
GAB,2021,228.46922302
GAB,2022,243.09941101
GAB,2023,252.98246765
GAB,2024,NA
GBR,2000,2020.96813965
GBR,2001,2074.59936523
GBR,2002,2364.04736328
GBR,2003,2773.99414063
GBR,2004,3361.65625
GBR,2005,3528.16162109
GBR,2006,3802.56347656
GBR,2007,4415.51220703
GBR,2008,4280.36083984
GBR,2009,3813.02758789
GBR,2010,3876.33911133
GBR,2011,4123.70019531
GBR,2012,4204.08300781
GBR,2013,4340.16992188
GBR,2014,4733.37060547
GBR,2015,4470.09228516
GBR,2016,4043.35253906
GBR,2017,3938.65234375
GBR,2018,4233.62988281
GBR,2019,4260.03222656
GBR,2020,4865.97802734
GBR,2021,5645.40136719
GBR,2022,5111.81738281
GBR,2023,5407.17041016
GBR,2024,5860.23925781
GEO,2000,52.25807953
GEO,2001,56.36803818
GEO,2002,66.08916473
GEO,2003,80.6542511
GEO,2004,105.09565735
GEO,2005,132.22496033
GEO,2006,152.0617218
GEO,2007,195.9908905
GEO,2008,281.84671021
GEO,2009,270.2170105
GEO,2010,287.75900269
GEO,2011,315.29684448
GEO,2012,349.90432739
GEO,2013,368.16253662
GEO,2014,392.86099243
GEO,2015,347.71783447
GEO,2016,369.51849365
GEO,2017,377.92520142
GEO,2018,365.91583252
GEO,2019,339.86679077
GEO,2020,389.42260742
GEO,2021,524.32415771
GEO,2022,546.22503662
GEO,2023,554.3248291
GEO,2024,NA
GHA,2000,10.46035767
GHA,2001,12.15051079
GHA,2002,14.30371571
GHA,2003,18.96423721
GHA,2004,23.57214928
GHA,2005,38.51657486
GHA,2006,49.34616852
GHA,2007,57.34096527
GHA,2008,63.45487595
GHA,2009,62.44382095
GHA,2010,80.6833725
GHA,2011,91.70959473
GHA,2012,81.96895599
GHA,2013,105.34784698
GHA,2014,78.46701813
GHA,2015,78.21643066
GHA,2016,64.86400604
GHA,2017,54.10602188
GHA,2018,53.37788773
GHA,2019,71.14958191
GHA,2020,97.37677765
GHA,2021,94.40388489
GHA,2022,82.32108307
GHA,2023,70.25730896
GHA,2024,NA
GIB,2000,NA
GIB,2001,NA
GIB,2002,NA
GIB,2003,NA
GIB,2004,NA
GIB,2005,NA
GIB,2006,NA
GIB,2007,NA
GIB,2008,NA
GIB,2009,NA
GIB,2010,NA
GIB,2011,NA
GIB,2012,NA
GIB,2013,NA
GIB,2014,NA
GIB,2015,NA
GIB,2016,NA
GIB,2017,NA
GIB,2018,NA
GIB,2019,NA
GIB,2020,NA
GIB,2021,NA
GIB,2022,NA
GIB,2023,NA
GIB,2024,NA
GIN,2000,22.71741867
GIN,2001,21.76875114
GIN,2002,24.83917809
GIN,2003,25.60194969
GIN,2004,26.41420937
GIN,2005,19.66388702
GIN,2006,16.15967941
GIN,2007,22.64143372
GIN,2008,22.97397041
GIN,2009,23.71565628
GIN,2010,22.59741783
GIN,2011,24.12806129
GIN,2012,23.70012856
GIN,2013,25.90467834
