iso3,year,female_secondary_enrollment
XKX,2004,NA
XKX,2005,NA
XKX,2006,NA
XKX,2007,NA
XKX,2008,NA
XKX,2009,NA
XKX,2010,NA
XKX,2011,NA
XKX,2012,NA
XKX,2013,NA
XKX,2014,NA
XKX,2015,NA
XKX,2016,NA
XKX,2017,NA
XKX,2018,NA
XKX,2019,NA
XKX,2020,NA
XKX,2021,NA
XKX,2022,NA
XKX,2023,NA
XKX,2024,NA
YEM,2000,NA
YEM,2001,23.0503101348877
YEM,2002,NA
YEM,2003,25.1074199676514
YEM,2004,26.5026092529297
YEM,2005,26.5409603118896
YEM,2006,NA
YEM,2007,NA
YEM,2008,27.4409694671631
YEM,2009,NA
YEM,2010,29.9233703613281
YEM,2011,31.534610748291
YEM,2012,32.4077186584473
YEM,2013,34.822811126709
YEM,2014,NA
YEM,2015,NA
YEM,2016,36.8241691589355
YEM,2017,NA
YEM,2018,NA
YEM,2019,NA
YEM,2020,NA
YEM,2021,NA
YEM,2022,NA
YEM,2023,NA
YEM,2024,NA
ZAF,2000,78.8097229003906
ZAF,2001,78.0145492553711
ZAF,2002,77.7871627807617
ZAF,2003,78.6594009399414
ZAF,2004,81.676643371582
ZAF,2005,83.6589126586914
ZAF,2006,86.9986190795898
ZAF,2007,88.3999176025391
ZAF,2008,86.5697708129883
ZAF,2009,88.9015884399414
ZAF,2010,89.7639740301445
ZAF,2011,92.0261077880859
ZAF,2012,95.4333724975586
ZAF,2013,NA
ZAF,2014,106.209579467773
ZAF,2015,104.541397395068
ZAF,2016,109.660301208496
ZAF,2017,110.607490539551
ZAF,2018,105.538677930271
ZAF,2019,107.597072310067
ZAF,2020,108.468464029139
ZAF,2021,111.094585540701
ZAF,2022,108.68396751263
ZAF,2023,107.464974022043
ZAF,2024,NA
ZMB,2000,NA
ZMB,2001,NA
ZMB,2002,NA
ZMB,2003,NA
ZMB,2004,NA
ZMB,2005,NA
ZMB,2006,NA
ZMB,2007,NA
ZMB,2008,NA
ZMB,2009,NA
ZMB,2010,NA
ZMB,2011,NA
ZMB,2012,NA
ZMB,2013,NA
ZMB,2014,NA
ZMB,2015,NA
ZMB,2016,NA
ZMB,2017,NA
ZMB,2018,NA
ZMB,2019,NA
ZMB,2020,NA
ZMB,2021,NA
ZMB,2022,NA
ZMB,2023,NA
ZMB,2024,59.0707702636719
ZWE,2000,36.0074195861816
ZWE,2001,38.1507797241211
ZWE,2002,37.539421081543
ZWE,2003,35.9403114318848
ZWE,2004,NA
ZWE,2005,NA
ZWE,2006,NA
ZWE,2007,NA
ZWE,2008,NA
ZWE,2009,NA
ZWE,2010,NA
ZWE,2011,NA
ZWE,2012,73.0986641244537
ZWE,2013,50.8856201171875
ZWE,2014,NA
ZWE,2015,NA
ZWE,2016,NA
ZWE,2017,NA
ZWE,2018,NA
ZWE,2019,NA
ZWE,2020,NA
ZWE,2021,NA
ZWE,2022,NA
ZWE,2023,NA
ZWE,2024,NA
