iso3,year,gdp_pc
GHA,2005,478.61190919102785
GHA,2006,906.4410275648868
GHA,2007,1050.124615249259
GHA,2008,1182.6576125601646
GHA,2009,1047.7043009358633
GHA,2010,1263.8925176053895
GHA,2011,1507.435731987529
GHA,2012,1543.7752423576376
GHA,2013,2294.795846937434
GHA,2014,1949.908329238455
GHA,2015,1722.7728283360616
GHA,2016,1912.4799133995061
GHA,2017,2012.2866264126542
GHA,2018,2195.3216601637732
GHA,2019,2186.6582268261286
GHA,2020,2195.4548165998676
GHA,2021,2445.18662529344
GHA,2022,2229.89122647803
GHA,2023,2383.9041048341815
GHA,2024,2390.77237652715
GIB,2000,NA
GIB,2001,NA
GIB,2002,NA
GIB,2003,NA
GIB,2004,NA
GIB,2005,NA
GIB,2006,NA
GIB,2007,NA
GIB,2008,NA
GIB,2009,NA
GIB,2010,NA
GIB,2011,NA
GIB,2012,NA
GIB,2013,NA
GIB,2014,NA
GIB,2015,NA
GIB,2016,NA
GIB,2017,NA
GIB,2018,NA
GIB,2019,NA
GIB,2020,NA
GIB,2021,NA
GIB,2022,NA
GIB,2023,NA
GIB,2024,NA
GIN,2000,518.1570669240263
GIN,2001,483.0851202147411
GIN,2002,495.9160735592694
GIN,2003,566.4854058806803
GIN,2004,584.8977405380814
GIN,2005,463.1776868509797
GIN,2006,446.9805541350129
GIN,2007,650.1485753047425
GIN,2008,703.5328257843689
GIN,2009,662.1859146655747
GIN,2010,659.2353262113152
GIN,2011,636.6949587476483
GIN,2012,699.3533772121965
GIN,2013,748.4550208247343
GIN,2014,765.1469993892789
GIN,2015,747.3569667594476
GIN,2016,711.9965097823158
GIN,2017,833.598621691121
GIN,2018,933.273615633705
GIN,2019,1031.341464807319
GIN,2020,1053.660976964146
GIN,2021,1244.9655047791368
GIN,2022,1416.5961201176417
GIN,2023,1555.4937580686064
GIN,2024,1694.9537586219271
GMB,2000,538.0540723488539
GMB,2001,459.8030683813988
GMB,2002,376.53102696258435
GMB,2003,308.7191234375875
GMB,2004,593.2853463265806
GMB,2005,616.4836578653483
GMB,2006,614.5443079044642
GMB,2007,724.7264072424318
GMB,2008,859.1276714112262
GMB,2009,774.8880309080911
GMB,2010,801.0333727145356
GMB,2011,710.6084114681515
GMB,2012,692.579361628102
GMB,2013,653.8627132727431
GMB,2014,568.0045355886399
GMB,2015,619.5363642964605
GMB,2016,650.0565013236113
GMB,2017,642.5226412963307
GMB,2018,696.2198069606148
GMB,2019,738.1867519874828
GMB,2020,720.3351433521331
GMB,2021,781.8909251695309
GMB,2022,836.2448758684757
GMB,2023,883.0241117198087
GMB,2024,871.3402917762937
GNB,2000,316.94549503763886
GNB,2001,327.1384319723973
GNB,2002,362.03457457035404
GNB,2003,419.7848661180698
GNB,2004,431.3765576696339
GNB,2005,463.0739626504516
GNB,2006,448.51307546970077
GNB,2007,519.0697897947414
GNB,2008,640.2103311017534
GNB,2009,583.1900201390936
GNB,2010,600.1942985407677
GNB,2011,719.5395734989372
GNB,2012,635.4616533038806
GNB,2013,654.304534409417
GNB,2014,652.0225010294494
GNB,2015,645.0668372070388
GNB,2016,679.6653866268176
GNB,2017,783.123186602022
GNB,2018,808.531613218504
GNB,2019,811.2164258851286
GNB,2020,846.9158557159709
GNB,2021,926.7809210812331
GNB,2022,883.1991314578312
GNB,2023,988.087886357022
GNB,2024,1007.7415172802815
GNQ,2000,1487.3165506700977
GNQ,2001,1948.6114590784366
GNQ,2002,2264.210655803648
GNQ,2003,2930.6018374373293
GNQ,2004,4901.301274081193
GNQ,2005,8673.902608653496
GNQ,2006,10184.884124854147
GNQ,2007,12616.95329420112
GNQ,2008,18210.55529705989
GNQ,2009,13232.501937810184
GNQ,2010,13720.165872322243
GNQ,2011,17198.213666827498
GNQ,2012,17308.57239245747
GNQ,2013,16304.071319641815
GNQ,2014,15548.662465661924
GNQ,2015,9068.910032386446
GNQ,2016,7453.197979485167
GNQ,2017,7809.104656554882
GNQ,2018,8102.470848340313
GNQ,2019,6804.149230738878
GNQ,2020,5764.055029129468
GNQ,2021,6945.630697945393
GNQ,2022,7589.299649093813
GNQ,2023,6677.793435386001
GNQ,2024,6745.40013244916
GRC,2000,11638.201069721485
GRC,2001,12156.957282422094
GRC,2002,13782.195640942991
GRC,2003,18020.612039764048
GRC,2004,21449.255276424516
GRC,2005,22054.131575688592
GRC,2006,24416.023297027456
GRC,2007,28440.762532895544
GRC,2008,31695.83310922093
GRC,2009,29425.457320026253
GRC,2010,26653.048800862583
GRC,2011,25504.786651012444
GRC,2012,21624.346052551045
GRC,2013,21573.344976280474
GRC,2014,21474.725712389194
GRC,2015,17980.72982381374
GRC,2016,17919.24263770477
GRC,2017,18631.99301292935
GRC,2018,19873.401523877146
GRC,2019,19335.360200296866
GRC,2020,17886.733165236048
GRC,2021,20654.7001960815
GRC,2022,20886.524308762862
GRC,2023,23343.710396456216
GRC,2024,24626.148185897262
GRD,2000,4839.828111142478
GRD,2001,4819.507766538427
GRD,2002,4984.474059314471
GRD,2003,5427.9637725231205
GRD,2004,5480.261176445877
GRD,2005,6338.560114053579
GRD,2006,6344.0383771432025
GRD,2007,6864.548167718577
GRD,2008,7448.2040563864975
GRD,2009,6932.564721767806
GRD,2010,6909.60169568597
GRD,2011,6947.381360964636
GRD,2012,7092.71985352677
GRD,2013,7424.802122873267
GRD,2014,7986.334212107877
GRD,2015,8694.12438005692
GRD,2016,9221.234610794238
GRD,2017,9751.426611559324
GRD,2018,10083.02127922496
GRD,2019,10462.792915953347
GRD,2020,8968.558901084838
GRD,2021,9617.289029053734
GRD,2022,10469.386701285634
GRD,2023,11414.478169118118
GRD,2024,11705.090297665825
GRL,2000,19009.077440751487
GRL,2001,19265.519146873772
GRL,2002,20657.950632309658
GRL,2003,27466.64945255037
GRL,2004,32030.998791510854
GRL,2005,32489.72773098986
GRL,2006,35457.629757821414
GRL,2007,39780.944136872095
GRL,2008,44366.78586881754
GRL,2009,44918.84138321552
GRL,2010,44277.199340097184
GRL,2011,47186.875996938776
GRL,2012,45936.95628177236
GRL,2013,47535.48837923765
GRL,2014,50485.22441352912
GRL,2015,44536.35497053773
GRL,2016,48181.74535412656
GRL,2017,50765.74946653718
GRL,2018,54545.13585776503
GRL,2019,53309.20359050652
GRL,2020,54812.66617710234
GRL,2021,58135.993991020296
GRL,2022,55635.00064912226
GRL,2023,58498.97079736093
GRL,2024,NA
GTM,2000,1648.9657897155912
GTM,2001,1537.6866357825168
GTM,2002,1669.335174697054
GTM,2003,1722.547019107736
GTM,2004,1840.9118488399963
GTM,2005,2046.4661165075804
GTM,2006,2225.1234753877984
GTM,2007,2458.8157391938444
GTM,2008,2763.0598817292575
GTM,2009,2611.6463277335247
GTM,2010,2805.2596023732153
GTM,2011,3168.98370607705
GTM,2012,3286.619593362674
GTM,2013,3444.158022758641
GTM,2014,3689.1451041020246
GTM,2015,3893.5053329906823
GTM,2016,4060.1378473764325
GTM,2017,4324.997689156005
GTM,2018,4352.9459328970715
GTM,2019,4511.998395526965
GTM,2020,4477.617850006646
GTM,2021,4912.622404146814
GTM,2022,5358.70156997677
GTM,2023,5758.327608478517
GTM,2024,6150.025714385053
GUM,2000,NA
GUM,2001,NA
GUM,2002,20909.95903028063
GUM,2003,21877.317837155275
GUM,2004,23618.8266894573
GUM,2005,25631.97761080522
GUM,2006,25709.935148842203
GUM,2007,26605.43242147555
GUM,2008,28112.231657342192
GUM,2009,29054.05812015189
GUM,2010,29719.796783608173
GUM,2011,29926.205244291265
GUM,2012,31653.750653816787
GUM,2013,32530.75931214827
GUM,2014,33900.14865305826
GUM,2015,35165.70146447955
GUM,2016,35930.6594898711
GUM,2017,36779.00789039085
GUM,2018,37195.95030704639
GUM,2019,39274.943142489865
GUM,2020,36482.936395367484
GUM,2021,38074.8793745801
GUM,2022,41833.15171328248
GUM,2023,NA
GUM,2024,NA
GUY,2000,931.7966517189551
GUY,2001,931.5747238476732
GUY,2002,950.8669324709927
GUY,2003,973.7425980541882
GUY,2004,1033.3103090218794
GUY,2005,1084.06541388904
GUY,2006,3135.605535283261
GUY,2007,3608.2868524018772
GUY,2008,4008.962867160304
GUY,2009,4209.132306245647
GUY,2010,4581.761796934918
GUY,2011,4947.221705899166
GUY,2012,5444.397519139134
GUY,2013,5556.9123115693155
GUY,2014,5472.688204522369
GUY,2015,5640.41560569466
GUY,2016,5870.878237598348
GUY,2017,6178.665043729804
GUY,2018,6048.386971804177
GUY,2019,6405.824434445621
GUY,2020,6775.709390963032
GUY,2021,9860.870148343864
GUY,2022,17913.492806687907
GUY,2023,20473.700219061713
GUY,2024,29675.24438733164
HIC,2000,22374.32547501614
HIC,2001,22083.420167275806
HIC,2002,22929.75669535701
HIC,2003,25606.676644082105
HIC,2004,28451.506547904108
HIC,2005,30051.345955058936
HIC,2006,31710.796723699128
HIC,2007,34666.04515641964
HIC,2008,36900.140569714466
HIC,2009,34111.84460476832
HIC,2010,35778.2487328682
HIC,2011,38785.88173557055
HIC,2012,38693.84553616697
HIC,2013,39008.32490335909
HIC,2014,39447.70932466084
HIC,2015,36586.43469026621
HIC,2016,37057.80965011242
HIC,2017,38776.56159495157
HIC,2018,41094.85608771859
HIC,2019,41342.206610734946
HIC,2020,40108.234860241144
HIC,2021,45081.66483484377
HIC,2022,46553.11501813829
HIC,2023,48608.19476658948
HIC,2024,50302.60521295136
HKG,2000,25756.772872370395
HKG,2001,25230.378091030372
HKG,2002,24665.83623182162
HKG,2003,23977.17341204772
HKG,2004,24928.100372255118
HKG,2005,26649.63772415501
HKG,2006,28224.09515631463
HKG,2007,30593.951173864607
HKG,2008,31515.52921034432
HKG,2009,30697.53838616405
HKG,2010,32550.136489178956
HKG,2011,35142.48793445426
HKG,2012,36730.79619581499
HKG,2013,38403.7777145477
HKG,2014,40315.373951019115
HKG,2015,42432.161974044146
HKG,2016,43734.19807029992
HKG,2017,46160.429791492985
HKG,2018,48537.56688883427
HKG,2019,48359.00119505975
HKG,2020,46109.22999466091
HKG,2021,49770.56423747394
HKG,2022,48825.84418735359
HKG,2023,50562.3633144379
HKG,2024,54074.69285194795
HND,2000,1092.564007462518
HND,2001,1132.1648753328989
HND,2002,1132.4996534531656
HND,2003,1156.0816268135652
HND,2004,1215.1399541276094
HND,2005,1304.7003915382616
HND,2006,1425.8478005189233
HND,2007,1577.7378919740734
HND,2008,1732.4906270280264
HND,2009,1781.1570361467352
HND,2010,1893.3272266203458
HND,2011,2073.661210880738
HND,2012,2126.0347468650316
HND,2013,2081.1284352794482
HND,2014,2179.8817197727058
HND,2015,2271.2026598034863
HND,2016,2307.3446835108152
HND,2017,2413.007656294202
HND,2018,2464.642415319176
HND,2019,2502.327443280727
HND,2020,2307.6149431951144
HND,2021,2735.1475150397705
HND,2022,3003.289968263993
HND,2023,3227.4576250977575
HND,2024,3426.4348332892264
HPC,2000,377.45938590801796
HPC,2001,355.1712309476667
HPC,2002,374.53177205796425
HPC,2003,412.7682399288297
HPC,2004,462.33697047325467
HPC,2005,519.6479330585672
HPC,2006,593.2111780445939
HPC,2007,688.3724683506965
HPC,2008,797.3804560911083
HPC,2009,764.8237584862318
HPC,2010,812.0805498839795
HPC,2011,873.2220930860244
HPC,2012,881.192621901094
HPC,2013,960.6855204779405
HPC,2014,986.9837832197974
HPC,2015,917.2961092291812
HPC,2016,894.708764701024
HPC,2017,943.1328323324979
HPC,2018,985.4782107192668
HPC,2019,983.9000621787441
HPC,2020,962.5902264738918
HPC,2021,1061.414149504312
HPC,2022,1121.483873119817
HPC,2023,1155.9044527992435
HPC,2024,1216.3750847256438
HRV,2000,4953.651587890217
HRV,2001,5364.838246916065
HRV,2002,6219.581641439454
HRV,2003,8190.111351938866
HRV,2004,9718.973228019671
HRV,2005,10443.527835329447
HRV,2006,11501.209966989372
HRV,2007,13755.832107329197
HRV,2008,15888.060694939231
HRV,2009,14474.651977419382
HRV,2010,13729.765496502181
HRV,2011,14691.558296291967
HRV,2012,13507.78052609915
HRV,2013,14134.947498288862
HRV,2014,14186.729549327592
HRV,2015,12283.784062005294
HRV,2016,12820.165389300826
HRV,2017,13901.78781446788
HRV,2018,15460.366959549112
HRV,2019,15563.598729502948
HRV,2020,14807.560854326506
HRV,2021,17788.78658166585
HRV,2022,18465.54144203637
HRV,2023,22184.22793048416
HRV,2024,24050.439793313548
HTI,2000,820.6000467614642
HTI,2001,748.821159844528
HTI,2002,720.9695680425219
HTI,2003,578.9952910797085
HTI,2004,683.1852981552732
HTI,2005,775.8457040569159
HTI,2006,828.8057002895894
HTI,2007,984.5669834485212
HTI,2008,1094.6605842164367
HTI,2009,1196.8528706017953
HTI,2010,1209.727335030943
HTI,2011,1312.0395355201322
HTI,2012,1361.3939658737431
HTI,2013,1457.8322117962648
HTI,2014,1460.1889861391446
HTI,2015,1411.1268474679646
HTI,2016,1318.402681679532
HTI,2017,1395.2394518446108
HTI,2018,1496.3804897015589
HTI,2019,1352.1720419153248
HTI,2020,1290.3253866738314
HTI,2021,1841.3318933722194
HTI,2022,1760.626356687774
HTI,2023,1705.7580846099909
HTI,2024,2142.623305267883
HUN,2000,4629.917608125478
HUN,2001,5280.9488798706325
HUN,2002,6658.044943268094
HUN,2003,8410.092481984786
HUN,2004,10291.269472140895
HUN,2005,11212.204696899376
HUN,2006,11478.489164050112
HUN,2007,13934.605460374965
HUN,2008,15762.632251511282
HUN,2009,13051.183177718445
HUN,2010,13189.843387476838
HUN,2011,14211.460557821965
HUN,2012,12950.159448814284
HUN,2013,13739.462015140127
HUN,2014,14352.501883173978
HUN,2015,12782.941257797267
HUN,2016,13215.860527778877
HUN,2017,14736.166815725837
HUN,2018,16605.05705118868
HUN,2019,17012.859855319868
HUN,2020,16386.93088212582
HUN,2021,19030.62813032901
HUN,2022,18428.02882561399
HUN,2023,22230.627787518693
HUN,2024,23292.326388247828
IBD,2000,1477.692577803038
IBD,2001,1481.391935273369
IBD,2002,1487.722075401104
IBD,2003,1652.8070173186159
IBD,2004,1947.2338639259865
IBD,2005,2300.559208151097
IBD,2006,2700.558209843604
IBD,2007,3321.0811740774216
IBD,2008,3944.6530416302016
IBD,2009,3790.083582584802
IBD,2010,4561.251917542419
IBD,2011,5342.861381248455
IBD,2012,5617.652686044607
IBD,2013,5845.605073891828
IBD,2014,5949.3191201240925
IBD,2015,5546.047752755266
IBD,2016,5534.819533329066
IBD,2017,6053.309217933557
IBD,2018,6394.194842997891
IBD,2019,6476.072597836793
IBD,2020,6191.510883918494
IBD,2021,7314.528364257954
IBD,2022,7699.232588261859
IBD,2023,7925.399241374903
IBD,2024,8219.91265703844
IBT,2000,1251.80798458527
IBT,2001,1248.9173560202432
IBT,2002,1256.6253953054759
IBT,2003,1392.4121168825995
IBT,2004,1633.142127515174
IBT,2005,1919.7031205147173
IBT,2006,2247.7169680258403
IBT,2007,2742.6895956175126
IBT,2008,3245.3948506062948
IBT,2009,3109.2512038523164
IBT,2010,3715.5667909512335
IBT,2011,4324.068268811918
IBT,2012,4531.1700872740885
IBT,2013,4714.621559421952
IBT,2014,4801.779507219018
IBT,2015,4474.435253262472
IBT,2016,4447.417390695133
IBT,2017,4831.930059641074
IBT,2018,5085.502174771035
IBT,2019,5167.895237743264
IBT,2020,4923.572184188912
IBT,2021,5754.246750799377
IBT,2022,6036.813744070893
IBT,2023,6149.505545589451
IBT,2024,6327.143997048697
IDA,2000,458.298938832863
IDA,2001,442.14518343608944
IDA,2002,465.3337427692817
IDA,2003,512.4164945340399
IDA,2004,584.9656720672938
IDA,2005,664.7330575597701
IDA,2006,775.4811759604005
IDA,2007,887.8326043446016
IDA,2008,1033.2321035618038
IDA,2009,983.7074748561508
IDA,2010,1109.841382794548
IDA,2011,1224.5098615529296
IDA,2012,1263.4112415659636
IDA,2013,1346.324385289165
IDA,2014,1419.343918371869
IDA,2015,1350.307580622315
IDA,2016,1314.081774113098
IDA,2017,1355.2350545731467
IDA,2018,1408.9501683990081
IDA,2019,1544.2789006706132
IDA,2020,1464.5226140290522
IDA,2021,1566.137099367814
IDA,2022,1647.5273246030738
IDA,2023,1536.087192370984
IDA,2024,1485.9222740563307
IDB,2000,619.8213060024055
IDB,2001,602.8928716542243
IDB,2002,644.9720240058135
IDB,2003,712.2775064301399
IDB,2004,837.1397637019243
IDB,2005,957.9444835612096
IDB,2006,1148.8918190475752
IDB,2007,1296.2173612850545
IDB,2008,1479.9326964919778
IDB,2009,1350.1681090314771
IDB,2010,1535.2992231513756
IDB,2011,1705.6444368891712
IDB,2012,1844.1586935182977
IDB,2013,1968.0817245573865
IDB,2014,2095.0725399427083
IDB,2015,1947.8524683864189
IDB,2016,1790.5378782605333
IDB,2017,1804.505594333852
IDB,2018,1869.382044476145
IDB,2019,2205.8736189479555
IDB,2020,2008.89632662853
IDB,2021,2142.3117267460093
IDB,2022,2234.8361620648266
IDB,2023,1915.3132843342157
IDB,2024,1650.637881130492
IDN,2000,763.7111249509245
IDN,2001,732.3070934057076
IDN,2002,881.0029135691312
IDN,2003,1043.2105838671025
IDN,2004,1126.8400444717279
IDN,2005,1238.2144762948797
IDN,2006,1558.3156284716338
IDN,2007,1823.2197625507274
IDN,2008,2124.5548392061796
IDN,2009,2218.4854185297663
IDN,2010,3065.6834837776487
IDN,2011,3579.464424661521
IDN,2012,3632.2725403033064
IDN,2013,3566.6028450607755
IDN,2014,3441.068084640084
IDN,2015,3288.222697255384
IDN,2016,3521.469434575738
IDN,2017,3798.8832617452576
IDN,2018,3860.9535309072558
IDN,2019,4106.948561603577
IDN,2020,3853.7028877414587
IDN,2021,4287.173139950984
IDN,2022,4730.834848361069
IDN,2023,4876.3077451225245
IDN,2024,4925.430487518614
IDX,2000,372.85941596873636
IDX,2001,356.7270001196631
IDX,2002,369.5699937740128
IDX,2003,405.74833691401176
IDX,2004,449.6598763969157
IDX,2005,507.001767833477
IDX,2006,573.8254465833356
IDX,2007,666.8953293036241
IDX,2008,791.0542324944948
IDX,2009,784.3409561070617
IDX,2010,877.6240397863506
IDX,2011,961.3685792260825
IDX,2012,945.5819583880532
IDX,2013,1005.7889233707621
IDX,2014,1049.3264914528534
IDX,2015,1023.4389466840764
IDX,2016,1054.1001105331059
IDX,2017,1110.7442510519954
IDX,2018,1159.0613431370443
IDX,2019,1186.4055968086361
IDX,2020,1170.9805151689227
IDX,2021,1256.1929643073543
IDX,2022,1332.3173017870804
IDX,2023,1333.2097197902567
IDX,2024,1398.1118126403348
IMN,2000,21161.396307377203
IMN,2001,21819.71238256062
IMN,2002,24471.079881484653
IMN,2003,28861.617806291757
IMN,2004,35564.60239101461
IMN,2005,38135.85978858581
IMN,2006,42627.508935289115
IMN,2007,55040.24370462358
IMN,2008,72276.77413294613
IMN,2009,66156.10565684695
IMN,2010,70587.31402837412
IMN,2011,77808.8579649376
IMN,2012,79329.20343474341
IMN,2013,83207.65884304506
IMN,2014,91885.45287180257
IMN,2015,84753.51874227317
IMN,2016,82025.94545092407
IMN,2017,83481.30384890136
IMN,2018,89393.82442488115
IMN,2019,87127.55179774042
IMN,2020,79513.53303465979
IMN,2021,94299.96934896502
IMN,2022,88328.54812588703
IMN,2023,NA
IMN,2024,NA
IND,2000,442.75021893726324
IND,2001,450.3579005141282
IND,2002,469.1499289739273
IND,2003,544.1431335450022
IND,2004,624.2588265100661
IND,2005,710.4880804089489
IND,2006,801.6683536590223
IND,2007,1021.8870770682593
IND,2008,992.5195849238276
IND,2009,1094.9497459843622
IND,2010,1347.519390713668
IND,2011,1445.4612748603658
IND,2012,1429.321995200319
IND,2013,1432.843975121953
IND,2014,1553.8839607511832
IND,2015,1583.998159079848
IND,2016,1707.5089291224338
IND,2017,1950.1046828086635
IND,2018,1966.254551716789
IND,2019,2041.4286369858535
IND,2020,1907.042516376687
IND,2021,2239.6138436748224
IND,2022,2347.4482943462317
IND,2023,2530.120312782038
IND,2024,2694.737808599611
INX,2000,NA
INX,2001,NA
INX,2002,NA
INX,2003,NA
INX,2004,NA
INX,2005,NA
INX,2006,NA
INX,2007,NA
INX,2008,NA
INX,2009,NA
INX,2010,NA
INX,2011,NA
INX,2012,NA
INX,2013,NA
INX,2014,NA
INX,2015,NA
INX,2016,NA
INX,2017,NA
INX,2018,NA
INX,2019,NA
INX,2020,NA
INX,2021,NA
INX,2022,NA
INX,2023,NA
INX,2024,NA
IRL,2000,26334.567205050083
IRL,2001,28282.40988207296
IRL,2002,32705.434556569817
IRL,2003,41203.52958475685
IRL,2004,47754.202319424396
IRL,2005,50933.021609558884
IRL,2006,54329.16185996238
IRL,2007,61396.417461175995
IRL,2008,61353.10656295232
IRL,2009,52133.09061625439
IRL,2010,48623.96664224873
IRL,2011,52613.854035568875
IRL,2012,49335.84080995552
IRL,2013,52537.61086486919
IRL,2014,57214.53797857091
IRL,2015,64250.138518125656
IRL,2016,64129.55715423832
IRL,2017,72161.4047531385
IRL,2018,80804.11231648263
IRL,2019,81827.6688873996
IRL,2020,86514.07061087541
IRL,2021,103783.44628447875
IRL,2022,105190.68595273084
IRL,2023,106818.9171308039
IRL,2024,112894.9532408054
IRN,2000,1650.0138583378507
IRN,2001,1881.0226663528285
IRN,2002,1891.257560910334
IRN,2003,2208.9963655240554
IRN,2004,2672.4226651403983
IRN,2005,3132.0508192006955
IRN,2006,3618.916013644281
IRN,2007,4687.991662607176
IRN,2008,5377.411507295701
IRN,2009,5415.522805534456
IRN,2010,6291.194436554542
IRN,2011,8025.687433643556
IRN,2012,8114.080998318772
IRN,2013,6222.741948403264
IRN,2014,5672.063728963186
IRN,2015,4952.733555321775
IRN,2016,5710.599470891042
IRN,2017,6000.933464044092
IRN,2018,4783.010673402372
IRN,2019,3997.493544958496
IRN,2020,3202.500035021685
IRN,2021,4605.148813189922
IRN,2022,4721.2043709998425
IRN,2023,5049.299316427539
IRN,2024,5190.169590248213
IRQ,2000,1980.1891603878187
IRQ,2001,1435.6956837889963
IRQ,2002,1266.1596127509445
IRQ,2003,817.8878624996222
IRQ,2004,1328.3715762829215
IRQ,2005,1762.39360423421
IRQ,2006,2276.554357440865
IRQ,2007,3128.9901032906632
IRQ,2008,4542.966090460324
IRQ,2009,3714.7120598719403
IRQ,2010,4461.751961615549
IRQ,2011,5775.542290802934
IRQ,2012,6477.596184509547
IRQ,2013,6650.352822473952
IRQ,2014,6249.3922697896905
IRQ,2015,4440.141892523674
IRQ,2016,4334.4209640418785
IRQ,2017,4759.284643546699
IRQ,2018,5646.689320747416
IRQ,2019,5671.856863294203
IRQ,2020,4295.189451212281
IRQ,2021,4868.494310807826
IRQ,2022,6520.73154560584
IRQ,2023,5965.318350777613
IRQ,2024,6073.610323427084
ISL,2000,32503.57896323597
ISL,2001,29208.19818535683
ISL,2002,32749.37900462696
ISL,2003,39944.210409559055
ISL,2004,47809.60730500415
ISL,2005,57783.7745608117
ISL,2006,58172.14266566217
ISL,2007,70483.01172285354
ISL,2008,57489.33997952163
ISL,2009,41483.78436828142
ISL,2010,43776.467740047505
ISL,2011,48254.95392725402
ISL,2012,46594.986914661444
ISL,2013,50173.33600610572
ISL,2014,55140.364935792975
ISL,2015,53505.69640793393
ISL,2016,62854.090640793234
ISL,2017,72976.37299909748
ISL,2018,75633.86513519146
ISL,2019,69296.31443616007
ISL,2020,60127.939357561576
ISL,2021,70425.40642772733
ISL,2022,76350.45504165025
ISL,2023,82138.78929735567
ISL,2024,86040.53098512879
ISR,2000,21706.51940563291
ISR,2001,20966.305266797062
ISR,2002,19076.458429832084
ISR,2003,19643.469038074167
ISR,2004,20568.06940888339
ISR,2005,21286.838863659534
ISR,2006,22527.261979571904
ISR,2007,25721.259407731093
ISR,2008,30269.217773488977
ISR,2009,28508.49388864749
ISR,2010,31439.08870276139
ISR,2011,34522.52159790729
ISR,2012,33321.43008816015
ISR,2013,37034.31610807846
ISR,2014,38343.30466262348
ISR,2015,36213.104148195795
ISR,2016,37671.538913879755
ISR,2017,41138.47096427196
ISR,2018,42362.665275419604
ISR,2019,44250.63136280731
ISR,2020,44575.57190454923
ISR,2021,52270.904024195625
ISR,2022,54949.62155642901
ISR,2023,52003.72007299969
ISR,2024,54176.68443833022
ITA,2000,20190.00356360841
ITA,2001,20570.438591786176
ITA,2002,22451.396437936848
ITA,2003,27577.570031985477
ITA,2004,31348.190184144543
ITA,2005,32062.72383366903
ITA,2006,33537.12869942695
ITA,2007,37826.17545548228
ITA,2008,40828.57955809372
ITA,2009,37099.6133958219
ITA,2010,35856.862548553916
ITA,2011,38432.37428200186
ITA,2012,34854.39494419646
ITA,2013,35701.67460023755
ITA,2014,36028.34940223488
ITA,2015,30639.882975143213
ITA,2016,31391.569289810846
ITA,2017,32844.115660604024
ITA,2018,34904.10819238336
ITA,2019,33812.788724867976
ITA,2020,32091.48666213664
ITA,2021,36852.542541495095
ITA,2022,35653.9042103495
ITA,2023,39277.08387839178
ITA,2024,40385.3413957669
JAM,2000,3453.0925280022648
JAM,2001,3503.550266888578
JAM,2002,3680.6455172772385
JAM,2003,3549.7075839461813
JAM,2004,3807.562931245522
JAM,2005,4184.4397486749685
JAM,2006,4417.001271353632
JAM,2007,4716.486125427274
JAM,2008,5029.800952817452
JAM,2009,4428.381533335574
JAM,2010,4809.977380311997
JAM,2011,5232.636449181319
JAM,2012,5340.833332321578
JAM,2013,5124.213014111368
JAM,2014,4975.113254598724
JAM,2015,5339.307182568061
JAM,2016,5302.29553353854
JAM,2017,5605.43541173019
JAM,2018,5976.903626443367
JAM,2019,6030.688964159207
JAM,2020,5299.045308042832
JAM,2021,5625.678062712359
JAM,2022,6626.475023885385
JAM,2023,7542.400842753452
JAM,2024,7753.800695543198
JOR,2000,1570.6100294047749
JOR,2001,1632.2945401056288
JOR,2002,1706.2674438440122
JOR,2003,1775.6762558143184
JOR,2004,1940.0864134280498
JOR,2005,2087.8707927363457
JOR,2006,2342.634595749326
JOR,2007,2506.205994841393
JOR,2008,3241.6524135555965
JOR,2009,3435.833759069801
JOR,2010,3718.465716229453
JOR,2011,3946.8550385552453
JOR,2012,4169.504700546181
JOR,2013,4311.219167130379
JOR,2014,4191.180500849864
JOR,2015,4042.756780975546
JOR,2016,3986.7167701085286
JOR,2017,4065.6162874938427
JOR,2018,4145.439896732647
JOR,2019,4170.114400346496
JOR,2020,4022.0401356134957
JOR,2021,4183.4999832686635
JOR,2022,4332.251598979315
JOR,2023,4466.083142085751
JOR,2024,4618.095924985674
JPN,2000,39169.35957015043
JPN,2001,34406.18246380916
JPN,2002,32820.79364332542
JPN,2003,35387.03742035993
JPN,2004,38298.98017123033
JPN,2005,37812.89501999483
JPN,2006,35991.54600286202
JPN,2007,35779.02454164271
JPN,2008,39876.30396857249
JPN,2009,41308.996837051156
JPN,2010,44968.15623497395
JPN,2011,48760.078949421106
JPN,2012,49145.28043081928
JPN,2013,40898.64789647444
JPN,2014,38475.39524618382
JPN,2015,34960.63938433849
JPN,2016,39375.47316207813
JPN,2017,38834.05293412266
JPN,2018,39751.13309827112
JPN,2019,40415.956764954695
JPN,2020,40028.734172676246
JPN,2021,40094.55997952878
JPN,2022,34065.64389625263
JPN,2023,33836.17562716171
JPN,2024,32487.07780475674
KAZ,2000,1180.0444563226001
KAZ,2001,1422.2733181095696
KAZ,2002,1573.5521993232483
KAZ,2003,1958.0205024651132
KAZ,2004,2722.474077554025
KAZ,2005,3577.358040017821
KAZ,2006,5030.13494711519
KAZ,2007,6449.439310965321
KAZ,2008,8123.547058917361
KAZ,2009,6938.011756630006
KAZ,2010,8793.075899807822
KAZ,2011,11287.1464926039
KAZ,2012,12018.796652799263
KAZ,2013,13478.459627611956
KAZ,2014,12427.709457693862
KAZ,2015,10196.122625598211
KAZ,2016,7475.566886894244
KAZ,2017,8943.084167919838
KAZ,2018,9472.485273277582
KAZ,2019,9457.126146571356
